input,subject,relation,object
其中，D2R_Server是一个HTTP_Server，主要功能提供对RDF数据的查询访问接口，供上层的RDF浏览器、SPARQL查询客户端以及HTML浏览器调用。,D2R_Server,依靠,提供对RDF数据的查询访问接口
D2R_Server使用了一种可定制的D2RQ映射文件将关系数据库内容映射为RDF格式，与本章前面介绍的映射语言十分相似。,D2R_Server,依靠,可定制的D2RQ映射文件
基于D2RQ映射，Web端的请求被重写为SQL查询，这种即时转换允许从大型实时数据库发布RDF，而无须将数据复制到专用的RDF三元组存储中。,基于D2RQ映射,中文名,Web端的请求被重写为SQL查询
基于D2RQ映射，Web端的请求被重写为SQL查询，这种即时转换允许从大型实时数据库发布RDF，而无须将数据复制到专用的RDF三元组存储中。,基于D2RQ映射,依靠,重写为SQL查询
此外，D2RQ系统还部分支持R2RML映射。,D2RQ系统,依靠,部分支持R2RML映射
（2）Mastro[23]。,Mastro,依靠,SPO三元组
Mastro是一个基于Java语言开发的OBDA系统，系统中的本体使用属于DL-Lite轻量级描述逻辑系列的语言定义，通过数据库和本体元素之间的映射，用户可以通过SPARQL查询数据库。,Mastro,中文名,基于Java语言开发的OBDA系统
Mastro是一个基于Java语言开发的OBDA系统，系统中的本体使用属于DL-Lite轻量级描述逻辑系列的语言定义，通过数据库和本体元素之间的映射，用户可以通过SPARQL查询数据库。,Mastro,依靠,通过数据库和本体元素之间的映射，用户可以通过SPARQL查询数据库
Mastro数据源管理器支持与最流行的商业和非商业DBMS的交互。,Mastro数据源管理器,依靠,与最流行的商业和非商业DBMS的交互
除此之外，还为Oracle、DB2、SQLServer、MySQL和PostgreSQL提供支持。,SPO,依靠,为Oracle、DB2、SQLServer、MySQL和PostgreSQL提供支持
图4-23D2RQ平台框架[22]图4-24Mastro系统结构[23]（3）Ultrawrap[24]。,D2RQ平台,依靠,本体查询
Ultrawrap是一个商业化系统，其系统结构如图4-25所示，主要包含编译器和服务器两部分。,Ultrawrap,依靠,编译器
Ultrawrap是一个商业化系统，其系统结构如图4-25所示，主要包含编译器和服务器两部分。,Ultrawrap,依靠,服务器
其中，编译器负责建立数据库到RDF和OWL的映射；服务器负责在数据库上执行SPARQL查询。,编译器,依靠,建立数据库到RDF和OWL的映射
其中，编译器负责建立数据库到RDF和OWL的映射；服务器负责在数据库上执行SPARQL查询。,服务器,依靠,在数据库上执行SPARQL查询
Ultrawrap在执行SPARQL查询时可以获得与SQL语句查询相同的速度，它支持R2RML和D2RQ映射，并为用户提供图形界面个性化定制映射。,Ultrawrap,依靠,R2RML和D2RQ映射
图4-25Ultrawrap系统结构（4）Morph-RDB[25]。,Morph-RDB,依靠,Ultrawrap
Morph-RDB是由马德里理工大学本体工程组开发的RDB2RDF引擎，遵循R2RML规范。,Morph-RDB,依靠,马德里理工大学本体工程组
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,Morph-RDB,依靠,数据升级
Morph-RDB采用各种优化技术来生成高效的SQL查询，例如自连接消除和子查询消除。,Morph-RDB,依靠,自连接消除
Morph-RDB采用各种优化技术来生成高效的SQL查询，例如自连接消除和子查询消除。,Morph-RDB,依靠,子查询消除
目前，Morph-RDB支持MySQL、PostgreSQL、H2、CSV文件和MonetDB等数据源。,Morph-RDB,依靠,MySQL
目前，Morph-RDB支持MySQL、PostgreSQL、H2、CSV文件和MonetDB等数据源。,Morph-RDB,依靠,PostgreSQL
目前，Morph-RDB支持MySQL、PostgreSQL、H2、CSV文件和MonetDB等数据源。,Morph-RDB,依靠,H2
目前，Morph-RDB支持MySQL、PostgreSQL、H2、CSV文件和MonetDB等数据源。,Morph-RDB,依靠,CSV文件
目前，Morph-RDB支持MySQL、PostgreSQL、H2、CSV文件和MonetDB等数据源。,Morph-RDB,依靠,MonetDB
（5）Ontop[26]。,Ontop,依靠,知识问答系统
Ontop是一个将关系数据库作为虚拟的RDF图进行SPARQL查询的工具。,Ontop,依靠,将关系数据库作为虚拟的RDF图进行SPARQL查询
Ontop由Bozen-Bolzano自由大学开发，是基于Apache许可证的开源工具。,Ontop,依靠,Bozen-Bolzano自由大学开发
通过将本体中的词汇（类和属性）通过映射链接到数据源，Ontop系统将关系数据库转换为虚拟的RDF图。,Ontop,依靠,将本体中的词汇通过映射链接到数据源
Ontop支持R2RML映射，它可以将SPARQL查询翻译为关系数据库中的SQL查询，从而实现在数据库上的SPARQL查询。,Ontop,依靠,R2RML映射
自万维网出现以来，半结构化数据越来越丰富，全文文档和数据库不再是唯一的数据形式，因此半结构化数据也成为知识获取的重要来源。,半结构化数据,依靠,知识获取
目前，百科类数据、网页数据是可被用于知识获取的重要半结构化数据，本节将介绍面向此类数据的知识抽取方法。,面向此类数据的知识抽取方法,依靠,百科类数据
目前，百科类数据、网页数据是可被用于知识获取的重要半结构化数据，本节将介绍面向此类数据的知识抽取方法。,面向此类数据的知识抽取方法,依靠,网页数据
4.4.1面向百科类数据的知识抽取以维基百科为代表的百科类数据是典型的半结构化数据。,面向百科类数据的知识抽取,依靠,维基百科为代表的百科类数据
图4-27维基百科词条页面结构因为词条包含丰富的半结构化数据，并且其中的信息具有较高的准确度，维基百科已经成为构建大规模知识图谱的重要数据来源。,维基百科,依靠,构建大规模知识图谱
目前，基于维基百科已经构建起多个知识图谱，包括DBpedia[27]和Yago[28]等。,知识图谱,依靠,维基百科
随着中文百科站点的发展，如百度百科、互动百科，一些大规模的中文知识图谱也陆续基于百科数据被构建出来，包括Zhishi.me[29]、XLore[30]和CN-DBpedia[31]等。,中文知识图谱,依靠,构建中文知识图谱
在基于百科数据构建知识图谱的过程中，关键问题是如何准确地从百科数据中抽取结构化语义信息。,从百科数据中抽取结构化语义信息,依靠,基于百科数据构建知识图谱
在基于百科数据构建的知识图谱中，DBpedia是较早发布、具有代表性的知识图谱，下面对它的构建方法进行介绍。,DBpedia,依靠,概念/产品
DBpedia是一个大规模的多语言百科知识图谱，是维基百科的机构化版本。,DBpedia,依靠,维基百科的机构化版本
DBpedia采用固定模式对维基百科中的实体信息进行抽取，在Linking_Open_Data原则的指导下，将其以关联数据的形式在Web上发布与共享。,DBpedia,依靠,固定模式对维基百科中的实体信息进行抽取
得益于维基百科的数据规模，DBpedia是目前最大的跨领域知识图谱之一。,DBpedia,依靠,维基百科的数据规模
截至2019年2月，DBpedia英文版描述了458万个实体，其中有422万个实体被准确地在一个本体中进行分类，其中包括144.5万个人物、73.5万个地点、41.1万件作品、24.1万个组织、25.1万个物种和6000种疾病。,DBpedia英文版,依靠,在一个本体中进行分类
此外，DBpedia还提供DBpedia数据集包含超过了125种语言的本地化版本，共包含了3830万个事物。,DBpedia,依靠,DBpedia数据集
完整的3800万个来自125种不同语言的标签和摘要，2520万个图片链接和2980万个外部网页链接。,三元组,依靠,完整的3800万个来自125种不同语言的标签和摘要，2520万个图片链接和2980万个外部网页链接。
DBpedia通过大约5000万个RDF链接与其他链接数据集连接，使其成为LOD数据集的重要核心。,DBpedia,依靠,其他链接数据集
总体上，DBpedia包含约30亿条RDF三元组，其中5.8亿条是从维基百科的英文版中提取的，24.6亿条是从其他语言版本中提取的。,DBpedia,依靠,从维基百科的英文版中提取的RDF三元组
总体上，DBpedia包含约30亿条RDF三元组，其中5.8亿条是从维基百科的英文版中提取的，24.6亿条是从其他语言版本中提取的。,DBpedia,依靠,从其他语言版本中提取的RDF三元组
根据抽样评测，DBpedia中RDF三元组的正确率达88%。,DBpedia中RDF三元组的正确率,依靠,抽样评测
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,框架的组成部分,依靠,提取作业
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,框架的组成部分,依靠,知识提取管理器
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia,依靠,标签抽取维基百科词条的标题
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,跨语言链接
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,图片
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,重定向
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,消歧
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,外部链接
●跨语言链接（Inter-language_Links）：抽取词条页面指向其他语言版本的跨语言链接；联；●图片（Images）：提取指向图片的链接；●重定向（Redirects）：抽取维基百科词条的重定向链接，建立其与同义词条的关●消歧（Disambiguation）：从维基百科消歧页面抽取有歧义的词条链接；●外部链接（External_Links）：抽取词条正文指向维基百科外部的链接；●页面链接（Pagelinks）：抽取词条正文指向维基百科内部的链接；●主页（Homepages）：抽取诸如公司、机构等实体的主页链接；●分类（Categories）：抽取词条所属的分类；●地理坐标（Geo-Coordinates）：抽取词条页面中存在的地理位置的经纬度坐标。,抽取链接,依靠,页面链接
●信息框（infobox）：从词条页面的信息框中抽取实体的结构化信息。,信息框,依靠,从词条页面的信息框中抽取实体的结构化信息
在上述抽取器中，信息框抽取从维基百科中取获得大量的实体属性和实体关系，是DBpedia中最有价值的信息之一。,信息框抽取,依靠,维基百科
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框抽取,依靠,一般抽取
信息框的一般抽取直接将信息框中的信息转换为RDF三元组。,信息框的一般抽取,依靠,将信息框中的信息转换为RDF三元组
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,三元组,中文名,主语组成
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,三元组的主语,依靠,DBpedia的URI前缀和词条名称相连组成
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,谓语,依靠,信息框属性URI前缀和属性名相连组成
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,宾语,依靠,基于属性值创建
然而，这种抽取方式对于维基百科信息框中存在的属性名和信息框模板同义异名问题不作处理，因此抽取出的三元组存在数据不一致的问题。,抽取方式,依靠,维基百科信息框中存在的属性名和信息框模板同义异名问题
为了处理该类问题，DBpedia使用了基于映射的信息框抽取方法；该方法首先将信息框的模板、属性映射到人工定义的本体中的类型和属性，然后采用本体中的词汇描述抽取出的结构化信息，获得的三元组数据质量更高。,信息框抽取方法,依靠,基于映射
图4-29信息框示例[27]4.4.2面向Web网页的知识抽取互联网中的网页含有丰富的数据，与普通文本数据相比，网页也具有一定的结构，因此也被视为是一种半结构化的数据。,面向Web网页的知识抽取,中文名,互联网中的网页含有丰富的数据
图4-29信息框示例[27]4.4.2面向Web网页的知识抽取互联网中的网页含有丰富的数据，与普通文本数据相比，网页也具有一定的结构，因此也被视为是一种半结构化的数据。,面向Web网页的知识抽取,依靠,结构
从页面的HTML代码中可以看到，产品的名称、价格等具体信息可以通过HTML中的标记区分获取到。,HTML中的标记,依靠,区分获取到产品的名称、价格等信息
图4-30某电商网站产品搜索结果页面及其HTML代码从网页中获取结构化信息一般通过包装器实现，图4-31展示了基于包装器抽取网页信息的框架。,包装器,依靠,从网页中获取结构化信息
包装器是能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序。,包装器,依靠,能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,依靠,手工方法
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,依靠,包装器归纳方法
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,依靠,自动抽取方法
图4-31基于包装器抽取网页信息的框架1.手工方法手工方法是通过人工分析构建包装器信息抽取的规则。,基于包装器抽取网页信息的框架,依靠,手工方法
手工方法需要查看网页结构和代码，在人工分析的基础上，手工编写出适合当前网站的抽取表达式；表达式的形式一般可以是XPath表达式、CSS选择器的表达式等。,手工方法,中文名,在人工分析的基础上，手工编写出适合当前网站的抽取表达式
手工方法需要查看网页结构和代码，在人工分析的基础上，手工编写出适合当前网站的抽取表达式；表达式的形式一般可以是XPath表达式、CSS选择器的表达式等。,手工方法的抽取表达式,依靠,查看网页结构和代码
XPath即为XML路径语言，它是一种用来确定XML（标准通用标记语言的子集）文档中某部分位置的语言。,XPath,依靠,用来确定XML文档中某部分位置的语言
借助它可以获取网页中元素的位置，从而获取需要的信息。,SPO,依靠,获取网页中元素的位置
在图4-30的例子中，如果要获取产品价格信息，则可以定义如下XPath进行抽取：CSS选择器是通过CSS元素实现对网页中元素的定位，并获取元素信息的。,CSS选择器,中文名,通过CSS元素实现对网页中元素的定位，并获取元素信息
在图4-30的例子中，如果要获取产品价格信息，则可以定义如下XPath进行抽取：CSS选择器是通过CSS元素实现对网页中元素的定位，并获取元素信息的。,CSS选择器,依靠,通过CSS元素实现对网页中元素的定位，并获取元素信息
分析图4-30中的搜索结果页面，价格信息的CSS选择器表达式为：2.包装器归纳方法包装器归纳方法是基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法。,包装器归纳方法,中文名,基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法
分析图4-30中的搜索结果页面，价格信息的CSS选择器表达式为：2.包装器归纳方法包装器归纳方法是基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法。,包装器归纳方法,依靠,基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳流程,依靠,网页清洗
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳流程,依靠,网页标注
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳流程,依靠,包装器空间生成
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳流程,依靠,包装器评估
（1）网页清洗。,网页清洗,依靠,信息抽取
纠正和清理网页不规范的HTML、XML标记，可采用TIDY类工具。,TIDY类工具,依靠,纠正和清理网页不规范的HTML、XML标记
（2）网页标注。,网页标注,依靠,概念/产品
在网页上标注需要抽取的数据，标注过程一般是给网页中的某个位置打上特殊的标签，表明此处是需要抽取的数据。,标注过程,依靠,给网页中的某个位置打上特殊的标签
例如，在图4-30的例子中，如果需要抽取页面上“华为P10”产品的信息和价格，则可以在产品信息和价格所在的标签里打上一个特殊的标记作为标注。,标注,中文名,特殊的标记作为标注
例如，在图4-30的例子中，如果需要抽取页面上“华为P10”产品的信息和价格，则可以在产品信息和价格所在的标签里打上一个特殊的标记作为标注。,标注,依靠,产品信息和价格所在的标签里打上一个特殊的标记作为标注
（3）包装器空间生成。,包装器空间生成,依靠,概念/产品
基于标注的数据生成XPath集合空间，对生成的集合进行归纳，从而形成若干个子集。,生成XPath集合空间,依靠,对生成的集合进行归纳
归纳的目标是使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。,归纳,中文名,使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。
归纳的目标是使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。,归纳,依靠,使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。
（4）包装器评估。,包装器评估,依靠,概念/产品
包装器可以通过准确率和召回率进行评估。,包装器,依靠,准确率和召回率
使用待评估包装器对训练数据中的网页进行标注，将包装器输出的与人工标注的相同项的数量表示为N；准确率是N除以包装器输出标注的总数量，而召回率是N除以人工标注数据项的总数量。,准确率,依靠,包装器输出标注的总数量
使用待评估包装器对训练数据中的网页进行标注，将包装器输出的与人工标注的相同项的数量表示为N；准确率是N除以包装器输出标注的总数量，而召回率是N除以人工标注数据项的总数量。,召回率,依靠,人工标注数据项的总数量
准确率和召回率越高，表示包装器的质量越好。,准确率和召回率,依靠,包装器的质量
3.自动抽取方法包装器归纳方法需要大量的人工标注工作，因而不适用对大量站点进行数据的抽取。,自动抽取方法包装器,依靠,大量的人工标注工作
此外，包装器维护的工作量也很大，一旦网站改版，需要重新标注数据，归纳新的包装器。,包装器,中文名,维护工作量
此外，包装器维护的工作量也很大，一旦网站改版，需要重新标注数据，归纳新的包装器。,包装器,依靠,归纳新的包装器
自动抽取方法不需要任何的先验知识和人工标注的数据，可以很好地克服上述问题。,自动抽取方法,依靠,无需任何的先验知识和人工标注的数据
在自动抽取方法中，相似的网页首先通过聚类被分成若干组，通过挖掘同一组中相似网页的重复模式，可以生成适用于该组网页的包装器。,相似的网页,依靠,聚类
在应用包装器进行数据抽取时，首先将需要抽取的页面划分到先前生成的网页组，然后应用该组对应的包装器进行数据抽取。,应用包装器进行数据抽取,依靠,先前生成的网页组
上述三种Web页面的信息抽取方法各有优点和缺点，表4-5对它们进行了对比。,信息抽取,中文名,表4-5对它们进行了对比
上述三种Web页面的信息抽取方法各有优点和缺点，表4-5对它们进行了对比。,概念/产品,依靠,信息抽取
表4-5Web页面的信息抽取方法对比4.5知识挖掘知识挖掘是从已有的实体及实体关系出发挖掘新的知识，具体包括知识内容挖掘和知识结构挖掘。,知识内容挖掘,依靠,已有的实体及实体关系
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,实体链接,中文名,将文本中的实体指称链向其在给定知识库中目标实体的过程
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,实体链接,依靠,将文本中的实体指称链向其在给定知识库中目标实体
实体链接可以将文本数据转化为有实体标注的形式，建立文本与知识库的联系，可以为进一步文本分析和处理提供基础。,实体链接,依靠,将文本数据转化为有实体标注的形式，建立文本与知识库的联系
通过实体链接，文本中的实体指称与其在知识库中对应的实体建立了链接。,文本中的实体指称,依靠,知识库中对应的实体建立链接
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,依靠,实体指称识别
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,依靠,候选实体生成
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,依靠,候选实体消歧
图4-32实体链接示例图4-33实体链接的基本流程1.实体指称识别实体链接的第一步是要识别出文本中的实体指称，例如从图4-32给出的文本中识别[乔丹]、[美国]、[NBA]等。,实体链接,中文名,识别出文本中的实体指称
图4-32实体链接示例图4-33实体链接的基本流程1.实体指称识别实体链接的第一步是要识别出文本中的实体指称，例如从图4-32给出的文本中识别[乔丹]、[美国]、[NBA]等。,实体链接,依靠,实体指称识别
该步骤主要通过命名实体识别技术或者词典匹配技术实现。,命名实体识别技术,依靠,该步骤
命名实体识别技术在本章前面已经介绍过；词典匹配技术需要首先构建问题领域的实体指称词典，通过直接与文本的匹配识别指称。,命名实体识别技术,依靠,文本的匹配识别指称
2.候选实体生成候选实体生成是确定文本中的实体指称可能指向的实体集合。,候选实体生成,依靠,确定文本中的实体指称可能指向的实体集合
例如，上述例子中实体指称[乔丹]可以指代知识库中的多个实体，如[篮球运动员迈克尔乔丹]、[足球运动员迈克尔乔丹]、[运动品牌飞人乔丹]等。,实体指称,中文名,乔丹
例如，上述例子中实体指称[乔丹]可以指代知识库中的多个实体，如[篮球运动员迈克尔乔丹]、[足球运动员迈克尔乔丹]、[运动品牌飞人乔丹]等。,实体指称,依靠,知识库中的多个实体
生成实体指称的候选实体有以下三种方法：（1）表层名字扩展。,生成实体指称的候选实体,依靠,表层名字扩展
某些实体提及是缩略词或其全名的一部分，因此可以通过表层名字扩展技术，从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,表层名字扩展技术,中文名,从实体提及出现的相关文档中识别其他可能的扩展变体
某些实体提及是缩略词或其全名的一部分，因此可以通过表层名字扩展技术，从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,表层名字扩展技术,依靠,从实体提及出现的相关文档中识别其他可能的扩展变体
然后，可以利用这些扩展形式形成实体提及的候选实体集合。,实体提及的候选实体集合,依靠,利用这些扩展形式形成
表层名字扩展可以采用启发式的模式匹配方法实现。,表层名字扩展,依靠,启发式的模式匹配方法
例如，常用的模式是提取实体提及邻近括号中的缩写作为扩展结果；例如“University_of_Illinois_at_Urbana-Champaign（UIUC）”“Hewlett-Packard（HP）”等。,模式,中文名,提取实体提及邻近括号中的缩写作为扩展结果
例如，常用的模式是提取实体提及邻近括号中的缩写作为扩展结果；例如“University_of_Illinois_at_Urbana-Champaign（UIUC）”“Hewlett-Packard（HP）”等。,模式,依靠,提取实体提及邻近括号中的缩写作为扩展结果
除了使用模式匹配的方法，也有一些方法通过有监督学习的技术从文本中抽取复杂的实体名称缩写。,从文本中抽取复杂的实体名称缩写,依靠,模式匹配的方法
除了使用模式匹配的方法，也有一些方法通过有监督学习的技术从文本中抽取复杂的实体名称缩写。,从文本中抽取复杂的实体名称缩写,依靠,有监督学习的技术
（2）基于搜索引擎的方法。,基于搜索引擎的方法,依靠,基于搜索引擎
将实体提及和上下文文字提交至搜索引擎，可以根据搜索引擎返回的检索结果生成候选实体。,搜索引擎,依靠,根据搜索引擎返回的检索结果生成候选实体
例如，可以将实体指称作为搜索关键词提交至谷歌搜索引擎，并将其返回结果中的维基百科页面作为候选实体。,实体指称,依靠,谷歌搜索引擎
此外，维基百科自有的搜索功能也可以用于生成候选实体。,维基百科搜索功能,依靠,生成候选实体
（3）构建查询实体引用表。,查询实体引用表,依靠,构建
很多实体链接系统都基于维基百科数据构建查询实体引用表，建立实体提及与候选实体的对应关系。,实体链接系统,依靠,构建查询实体引用表，建立实体提及与候选实体的对应关系
实体引用表示例如表4-5所示，它可以看作是一个<键-值>映射；一个键可以对应一个或多个值。,实体引用,依靠,一个键可以对应一个或多个值
在完成引用表构建后，可以通过实体提及直接从表中获得其候选实体。,引用表的构建,依靠,实体提及
为了构建查询实体引用表，常用的方法是基于维基百科中的词条页面、重定向页面、消歧页面、词条正文超链接等抽取实体提及与实体的对应关系。,抽取实体提及与实体的对应关系,中文名,构建查询实体引用表
为了构建查询实体引用表，常用的方法是基于维基百科中的词条页面、重定向页面、消歧页面、词条正文超链接等抽取实体提及与实体的对应关系。,查询实体引用表,依靠,基于维基百科中的词条页面、重定向页面、消歧页面、词条正文超链接等抽取实体提及与实体的对应关系
维基百科词条页面描述的对象通常被当作知识库中的实体，词条页面的标题即为实体提及；重定向页面的标题可以作为其所指向词条实体的提及；消歧页面标题可作为实体提及，其对应的实体是页面中列出的词条实体。,维基百科词条页面描述的对象,中文名,实体
维基百科词条页面描述的对象通常被当作知识库中的实体，词条页面的标题即为实体提及；重定向页面的标题可以作为其所指向词条实体的提及；消歧页面标题可作为实体提及，其对应的实体是页面中列出的词条实体。,维基百科词条页面描述的对象,依靠,知识库中的实体
维基百科页面中的链接是以[[实体|实体提及]]的格式标记的，因此处理所有的链接可以提取实体和实体提及的对应关系。,维基百科页面中的链接,依靠,提取实体和实体提及的对应关系
表4-5实体引用表示例3.候选实体消歧在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体，这一步骤被称为候选实体消歧。,候选实体消歧,中文名,为每一个实体指称确定其指向的实体
表4-5实体引用表示例3.候选实体消歧在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体，这一步骤被称为候选实体消歧。,候选实体消歧,依靠,为每一个实体指称确定其指向的实体
一般地，候选实体消歧被作为排序问题进行求解；即给定实体提及，对它的候选实体按照链接可能性由大到小进行排序。,候选实体消歧,中文名,排序问题
一般地，候选实体消歧被作为排序问题进行求解；即给定实体提及，对它的候选实体按照链接可能性由大到小进行排序。,候选实体消歧,依靠,排序问题进行求解
