input,subject,relation,object
这里讨论如何通过组织映射来达到管理异构的多本体的目的。,组织映射,属于,通过组织映射来达到管理异构的多本体的目的
这里讨论如何通过组织映射来达到管理异构的多本体的目的。,组织映射,实现,通过组织映射来达到管理异构的多本体的目的
这里讨论如何通过组织映射来达到管理异构的多本体的目的。,组织映射,中文名,通过组织映射来达到管理异构的多本体的目的
实际上，在数据库等领域中就有针对模式或模型管理的研究。,模式或模型管理,属于,针对模式或模型管理的研究
实际上，在数据库等领域中就有针对模式或模型管理的研究。,数据库,实现,针对模式或模型管理的研究
实际上，在数据库等领域中就有针对模式或模型管理的研究。,模式或模型管理,中文名,针对模式或模型管理的研究
他们指出，模型间的映射和操作是模型管理的核心问题。,模型间的映射和操作,属于,模型管理
他们指出，模型间的映射和操作是模型管理的核心问题。,模型间的映射和操作,实现,模型管理的核心问题
"在本体研究领域，一些工作分析了本体管理的挑战[87,88]。",本体研究领域的工作,属于,分析本体管理的挑战
"在本体研究领域，一些工作分析了本体管理的挑战[87,88]。",本体研究领域的工作,实现,分析本体管理的挑战
"在本体研究领域，一些工作分析了本体管理的挑战[87,88]。",本体研究领域的工作,中文名,分析本体管理的挑战
显然，这些工作都关注本体的表示、存储和维护。,本体的表示,属于,关注本体的表示、存储和维护
显然，这些工作都关注本体的表示、存储和维护。,本体的表示,实现,关注本体的表示、存储和维护
而且这些方法只处理单个本体，没有考虑多个本体之间的映射或演化问题。,本体映射或演化问题,属于,只处理单个本体
而且这些方法只处理单个本体，没有考虑多个本体之间的映射或演化问题。,本体映射或演化问题,实现,多个本体之间的映射或演化问题
从这些本体管理工作可以看出，目前多数本体管理工作关注本体演化或本体版本变化问题。,本体管理工作,属于,关注本体演化或本体版本变化问题
从这些本体管理工作可以看出，目前多数本体管理工作关注本体演化或本体版本变化问题。,本体管理工作,实现,关注本体演化或本体版本变化问题
从这些本体管理工作可以看出，目前多数本体管理工作关注本体演化或本体版本变化问题。,本体管理工作,中文名,本体管理工作
传统的本体管理通常是二层结构：本体存储层和应用层。,本体存储层,属于,传统的本体管理
传统的本体管理通常是二层结构：本体存储层和应用层。,本体存储层,实现,应用层
这样的管理方式具有灵活的特点，适应动态Web环境。,SPO,属于,管理方式
这样的管理方式具有灵活的特点，适应动态Web环境。,SPO,实现,灵活的特点
然后将多本体可提供的功能与应用分离，提供面向应用的通用功能，避免使用多本体时的大量重复工作。,多本体,属于,面向应用的通用功能
然后将多本体可提供的功能与应用分离，提供面向应用的通用功能，避免使用多本体时的大量重复工作。,多本体,实现,避免使用多本体时的大量重复工作
不同本体语言的语法、逻辑模型和表达能力都必然存在差异，因此需要将这些本体转换到统一的表示形式上来。,本体语言的语法,属于,差异
不同本体语言的语法、逻辑模型和表达能力都必然存在差异，因此需要将这些本体转换到统一的表示形式上来。,将本体转换到统一的表示形式上来,实现,将这些本体转换到统一的表示形式
不同本体语言的语法、逻辑模型和表达能力都必然存在差异，因此需要将这些本体转换到统一的表示形式上来。,本体语言的语法,中文名,本体语言的语法特点
不同本体语言的语法、逻辑模型和表达能力都必然存在差异，因此需要将这些本体转换到统一的表示形式上来。,将这些本体转换到统一的表示形式上来,中文名,将不同本体语言的语法转换到统一的表示形式
通常少许的非关键本体信息在转换中丢失是可容忍的。,非关键本体信息,属于,转换中丢失
通常少许的非关键本体信息在转换中丢失是可容忍的。,非关键本体信息在转换中丢失,实现,可容忍的
多本体间常常重叠，其间往往有关联。,多本体,属于,多本体间常常重叠，其间往往有关联。
多本体间常常重叠，其间往往有关联。,多本体间常常重叠,实现,关联
多本体间常常重叠，其间往往有关联。,多本体间常常重叠,中文名,多本体间重叠
为有效使用多本体而避免本体集成，采用生成的桥本体来描述多本体间的沟通。,生成的桥本体,属于,多本体间的沟通
为有效使用多本体而避免本体集成，采用生成的桥本体来描述多本体间的沟通。,生成的桥本体,实现,为有效使用多本体而避免本体集成
为有效使用多本体而避免本体集成，采用生成的桥本体来描述多本体间的沟通。,生成的桥本体,中文名,多本体间的沟通
桥本体是一特殊的本体，可表示本体间概念和关系的12种不同映射。,桥本体,属于,特殊的本体
桥本体是一特殊的本体，可表示本体间概念和关系的12种不同映射。,桥本体,实现,表示本体间概念和关系的12种不同映射
桥本体是一特殊的本体，可表示本体间概念和关系的12种不同映射。,桥本体,中文名,特殊的本体
桥的生成是半自动化的，并在桥本体中组织管理。,桥的生成,属于,半自动化的
桥的生成是半自动化的，并在桥本体中组织管理。,桥的生成,实现,组织管理
本体间映射生成过程无法避免语义冗余和冲突，有必要在使用前进行有效的化简。,本体间映射生成过程,属于,在使用前进行有效的化简
本体间映射生成过程无法避免语义冗余和冲突，有必要在使用前进行有效的化简。,本体间映射生成过程无法避免语义冗余和冲突,实现,在使用前进行有效的化简
对于语义一致性问题，将引入桥后的多本体中的回路分为两种类型：良性回路和恶性回路。,良性回路,属于,多本体中的回路
对于语义一致性问题，将引入桥后的多本体中的回路分为两种类型：良性回路和恶性回路。,将引入桥后的多本体中的回路分为两种类型,实现,语义一致性问题
对于语义一致性问题，将引入桥后的多本体中的回路分为两种类型：良性回路和恶性回路。,良性回路,中文名,多本体中的回路
前者是由于引入等价桥后造成的，通过算法可消除。,等价类,属于,划分概念
前者是由于引入等价桥后造成的，通过算法可消除。,等价类,实现,消除前者的原因
后者是由于原始本体中的错误或引入不当的桥造成的。,后者,属于,原始本体中的错误或引入不当的桥
后者是由于原始本体中的错误或引入不当的桥造成的。,后者,实现,由于原始本体中的错误或引入不当的桥造成的
算法能够找到环路，但区分恶性和良性环路需要人工参与。,算法,属于,找到环路
算法能够找到环路，但区分恶性和良性环路需要人工参与。,算法,实现,区分恶性和良性环路
经过语义检查的多本体环境可当作有向无环图来处理，语义化简的目的就是要保证该图中的映射是无冗余的，同时化简操作不能改变整个多本体环境的连通性。,语义化简,属于,多本体环境的处理
经过语义检查的多本体环境可当作有向无环图来处理，语义化简的目的就是要保证该图中的映射是无冗余的，同时化简操作不能改变整个多本体环境的连通性。,语义化简,实现,保证该图中的映射是无冗余的
经过语义检查的多本体环境可当作有向无环图来处理，语义化简的目的就是要保证该图中的映射是无冗余的，同时化简操作不能改变整个多本体环境的连通性。,语义化简,中文名,保证该图中的映射是无冗余的
经过语义检查的多本体环境可当作有向无环图来处理，语义化简的目的就是要保证该图中的映射是无冗余的，同时化简操作不能改变整个多本体环境的连通性。,语义化简,中文名,保证整个多本体环境的连通性
本体间映射抽取出来，可通过桥本体进行管理。,本体间映射,属于,桥本体进行管理
本体间映射抽取出来，可通过桥本体进行管理。,本体间映射,实现,可通过桥本体进行管理
当多本体环境中添加、删除或修改本体时，为减少重新生成映射的代价，需要设计高效的增量更新算法保证映射同步更新。,增量更新算法,属于,高效更新映射
当多本体环境中添加、删除或修改本体时，为减少重新生成映射的代价，需要设计高效的增量更新算法保证映射同步更新。,增量更新算法,实现,减少重新生成映射的代价
当多本体环境中添加、删除或修改本体时，为减少重新生成映射的代价，需要设计高效的增量更新算法保证映射同步更新。,增量更新算法,中文名,高效更新映射
多本体的管理能提供满足应用需求的一些主要功能。,多本体的管理,属于,能提供满足应用需求的一些主要功能
多本体的管理能提供满足应用需求的一些主要功能。,多本体的管理,实现,提供满足应用需求的一些主要功能
通过这些映射，很容易实现异构本体间的互操作问题。,映射,属于,异构本体间的互操作问题
通过这些映射，很容易实现异构本体间的互操作问题。,映射,实现,很容易实现异构本体间的互操作问题
第二，利用多本体间的桥，能实现跨不同本体的推理。,多本体间的桥,属于,跨不同本体的推理
第二，利用多本体间的桥，能实现跨不同本体的推理。,多本体间的桥,实现,跨不同本体的推理
第二，利用多本体间的桥，能实现跨不同本体的推理。,多本体间的桥,中文名,跨不同本体的推理
第四，还可以从多本体中抽取满足需求的子本体。,抽取三元组,属于,多本体中抽取满足需求的子本体
第四，还可以从多本体中抽取满足需求的子本体。,第四,实现,从多本体中抽取满足需求的子本体
第四，还可以从多本体中抽取满足需求的子本体。,抽取三元组,中文名,从多本体中抽取满足需求的子本体
大本体难以驾驭，而且在实际应用中往往只需其中与应用需求相关的一小部分。,大本体,属于,难以驾驭
大本体难以驾驭，而且在实际应用中往往只需其中与应用需求相关的一小部分。,大本体,属于,实际应用中往往只需其中与应用需求相关的一小部分
大本体难以驾驭，而且在实际应用中往往只需其中与应用需求相关的一小部分。,大本体,实现,一小部分
因此，从源本体中抽取一个小的子本体能让系统更有效。,抽取子本体,属于,源本体中抽取一个小的子本体
因此，从源本体中抽取一个小的子本体能让系统更有效。,抽取子本体,实现,让系统更有效
Noy_N_F等提出的PROMPTFactor本体抽取工具也支持从单个本体中获得语义独立的子本体[25]，其主要思想是通过用户选择所需要的相关术语，并与PROMPT系统进行交互抽取子本体。,Noy_N_F等提出的PROMPTFactor本体抽取工具,等价,从单个本体中获得语义独立的子本体
但多本体环境下的应用很多，多个本体的不同部分都可能是子本体需要的。,本体,属于,多本体环境下的应用
但多本体环境下的应用很多，多个本体的不同部分都可能是子本体需要的。,子本体,实现,多本体环境下的应用很多
本体映射表示了多本体间的联系，对解决从多本体中抽取子本体具有重要的作用。,本体映射,属于,多本体间的联系
本体映射表示了多本体间的联系，对解决从多本体中抽取子本体具有重要的作用。,本体映射,实现,从多本体中抽取子本体
与此同时，很多领域中的研究人员为了整合、归纳和分享领域内的专业知识，也建立了很多领域本体。,本体,属于,整合、归纳和分享领域内的专业知识
与此同时，很多领域中的研究人员为了整合、归纳和分享领域内的专业知识，也建立了很多领域本体。,本体,实现,整合、归纳和分享领域内的专业知识
与此同时，很多领域中的研究人员为了整合、归纳和分享领域内的专业知识，也建立了很多领域本体。,本体,中文名,领域本体
这些本体的规模正随着人类知识的增长而变得越来越大。,本体的规模,属于,随着人类知识的增长而变得越来越大
这些本体的规模正随着人类知识的增长而变得越来越大。,本体的规模,实现,变得越来越大
然而，多数映射系统不仅无法在用户可接受的时间内给出满意的映射结果，而且还往往会由于匹配过程申请过大的内存空间而导致系统崩溃。,映射系统,属于,无法在用户可接受的时间内给出满意的映射结果
然而，多数映射系统不仅无法在用户可接受的时间内给出满意的映射结果，而且还往往会由于匹配过程申请过大的内存空间而导致系统崩溃。,映射系统,属于,往往会由于匹配过程申请过大的内存空间而导致系统崩溃
然而，多数映射系统不仅无法在用户可接受的时间内给出满意的映射结果，而且还往往会由于匹配过程申请过大的内存空间而导致系统崩溃。,映射系统,中文名,映射系统
大规模本体在机器翻译、信息检索和集成、决策支持、知识发现等领域中都有着重要的应用。,大规模本体,属于,机器翻译、信息检索和集成、决策支持、知识发现等领域中都有着重要的应用
大规模本体在机器翻译、信息检索和集成、决策支持、知识发现等领域中都有着重要的应用。,大规模本体,实现,机器翻译、信息检索和集成、决策支持、知识发现等领域中都有着重要的应用
大规模本体在机器翻译、信息检索和集成、决策支持、知识发现等领域中都有着重要的应用。,大规模本体,中文名,本体
表5-4是对12个大规模知识图谱的调查结果，其中列举了各知识图谱中概念、关系、实例和公理的数目，表中横线表示没有获得对应数据；另外，由于一些本体创建时间较早，它们并没有按近年提出的本体模型来组织知识，因此只提供了所包含的术语数目。,本体,中文名,概念、关系、实例和公理的数目
表5-4是对12个大规模知识图谱的调查结果，其中列举了各知识图谱中概念、关系、实例和公理的数目，表中横线表示没有获得对应数据；另外，由于一些本体创建时间较早，它们并没有按近年提出的本体模型来组织知识，因此只提供了所包含的术语数目。,本体,中文名,所包含的术语数目
从调查结果可见，大规模知识图谱中的元素数庞大，尤其是实例数据较多。,大规模知识图谱,属于,元素
从调查结果可见，大规模知识图谱中的元素数庞大，尤其是实例数据较多。,大规模知识图谱,实现,实例数据
总之，大规模知识图谱间的异构现象依然普遍存在。,大规模知识图谱间的异构现象,属于,普遍存在
总之，大规模知识图谱间的异构现象依然普遍存在。,大规模知识图谱间的异构现象,实现,概念/产品
总之，大规模知识图谱间的异构现象依然普遍存在。,大规模知识图谱间的异构现象,中文名,普遍存在
"传统的模式匹配工作虽然提出处理大规模模式匹配的分治法[102,103]，但数据库模式和XML模式都是树状结构，位于不同树枝的信息相对独立，适于采用分治思想处理。",分治法,属于,处理大规模模式匹配
"传统的模式匹配工作虽然提出处理大规模模式匹配的分治法[102,103]，但数据库模式和XML模式都是树状结构，位于不同树枝的信息相对独立，适于采用分治思想处理。",传统的模式匹配工作,实现,处理大规模模式匹配的分治法
"传统的模式匹配工作虽然提出处理大规模模式匹配的分治法[102,103]，但数据库模式和XML模式都是树状结构，位于不同树枝的信息相对独立，适于采用分治思想处理。",分治法,中文名,处理大规模模式匹配的分治思想
由此可见，大多数公开的系统仍然不能处理大规模知识图谱匹配问题。,公开的系统,属于,不能处理大规模知识图谱匹配问题
由此可见，大多数公开的系统仍然不能处理大规模知识图谱匹配问题。,公开的系统,实现,处理大规模知识图谱匹配问题
当系统申请的存储空间不能一次读入内存时，将造成操作系统不断在内存储器和虚拟存储器之间中进行数据交换；当操作系统无法满足映射系统的空间申请要求时，将导致内存不足的严重错误。,操作系统内存不足的错误,属于,操作系统无法满足映射系统的空间申请要求时，将导致内存不足的严重错误
当系统申请的存储空间不能一次读入内存时，将造成操作系统不断在内存储器和虚拟存储器之间中进行数据交换；当操作系统无法满足映射系统的空间申请要求时，将导致内存不足的严重错误。,操作系统内存不足的错误,实现,将造成操作系统不断在内存储器和虚拟存储器之间中进行数据交换
当系统申请的存储空间不能一次读入内存时，将造成操作系统不断在内存储器和虚拟存储器之间中进行数据交换；当操作系统无法满足映射系统的空间申请要求时，将导致内存不足的严重错误。,操作系统内存不足的错误,中文名,操作系统无法满足映射系统的空间申请要求时，将导致内存不足的严重错误
很多匹配系统都采用二维数组来记录元素间的相似度矩阵，即使对于一个实例规模为5000的小型知识图谱，相似矩阵中的数值为双精度类型，则存储该矩阵所需的空间大约为200MB。,相似矩阵,属于,存储该矩阵所需的空间
很多匹配系统都采用二维数组来记录元素间的相似度矩阵，即使对于一个实例规模为5000的小型知识图谱，相似矩阵中的数值为双精度类型，则存储该矩阵所需的空间大约为200MB。,相似矩阵,实现,记录元素间的相似度矩阵
很多匹配系统都采用二维数组来记录元素间的相似度矩阵，即使对于一个实例规模为5000的小型知识图谱，相似矩阵中的数值为双精度类型，则存储该矩阵所需的空间大约为200MB。,相似矩阵,中文名,存储该矩阵所需的空间大约为200MB
因此，虽然空间复杂度是大规模知识图谱匹配中的一个难题，但并不是不可能克服的问题。,空间复杂度,属于,大规模知识图谱匹配
因此，虽然空间复杂度是大规模知识图谱匹配中的一个难题，但并不是不可能克服的问题。,空间复杂度,实现,克服问题
令计算两元素相似度过程的时间复杂度为t，则匹配系统的总时间复杂度可表示为O(n2t)。,匹配系统的总时间复杂度,属于,O(n2t)
令计算两元素相似度过程的时间复杂度为t，则匹配系统的总时间复杂度可表示为O(n2t)。,匹配系统的总时间复杂度,实现,计算两元素相似度过程的时间复杂度为t
令计算两元素相似度过程的时间复杂度为t，则匹配系统的总时间复杂度可表示为O(n2t)。,匹配系统的总时间复杂度,中文名,O(n2t)
因此，降低大规模知识图谱匹配问题的时间复杂度除了要考虑减少匹配元素对的相似度计算次数（即n2），还需要降低每次相似度计算的时间复杂度（即t）。,降低大规模知识图谱匹配问题的时间复杂度,属于,减少匹配元素对的相似度计算次数
因此，降低大规模知识图谱匹配问题的时间复杂度除了要考虑减少匹配元素对的相似度计算次数（即n2），还需要降低每次相似度计算的时间复杂度（即t）。,降低大规模知识图谱匹配问题的时间复杂度,实现,减少每次相似度计算的时间复杂度
此外，很多有效的匹配算法需要对知识图谱进行全局分析和整理，例如采用相似度传播的结构匹配方法等。,有效的匹配算法,属于,对知识图谱进行全局分析和整理
此外，很多有效的匹配算法需要对知识图谱进行全局分析和整理，例如采用相似度传播的结构匹配方法等。,有效的匹配算法,实现,结构匹配方法
然而，这种处理对大规模知识图谱来说并不可行，尽管可以采用简化或近似处理来替代，但由此得到的映射结果可能有损失。,映射,属于,处理大规模知识图谱
然而，这种处理对大规模知识图谱来说并不可行，尽管可以采用简化或近似处理来替代，但由此得到的映射结果可能有损失。,映射,实现,简化或近似处理来替代
然而，这种处理对大规模知识图谱来说并不可行，尽管可以采用简化或近似处理来替代，但由此得到的映射结果可能有损失。,映射,中文名,替代得到的映射结果可能有损失
最后，一些算法采用分治的策略，将大规模知识图谱匹配问题转换为多个小规模匹配问题，但分治的过程会将原本相邻元素分割开，破坏某些实例语义信息的完整性，因此这部分位于边界位置的实例的匹配质量无法得到保证。,分治策略,属于,将大规模知识图谱匹配问题转换为多个小规模匹配问题
最后，一些算法采用分治的策略，将大规模知识图谱匹配问题转换为多个小规模匹配问题，但分治的过程会将原本相邻元素分割开，破坏某些实例语义信息的完整性，因此这部分位于边界位置的实例的匹配质量无法得到保证。,分治的过程,实现,将原本相邻元素分割开
最后，一些算法采用分治的策略，将大规模知识图谱匹配问题转换为多个小规模匹配问题，但分治的过程会将原本相邻元素分割开，破坏某些实例语义信息的完整性，因此这部分位于边界位置的实例的匹配质量无法得到保证。,分治的过程,中文名,将原本相邻元素分割开
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,基于快速相似度计算的方法,属于,匹配器
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,基于快速相似度计算的方法使用的匹配器,实现,文本匹配器
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,基于快速相似度计算的方法使用的匹配器,中文名,基于快速相似度计算的方法使用的匹配器
很多基于文本相似的匹配算法时间复杂度都较低，但为达到快速计算元素相似度的目的，文本匹配器还应避免构造复杂的映射线索，例如映射线索只考虑元素标签和注释信息。,基于文本相似的匹配算法,属于,时间复杂度较低的文本匹配算法
很多基于文本相似的匹配算法时间复杂度都较低，但为达到快速计算元素相似度的目的，文本匹配器还应避免构造复杂的映射线索，例如映射线索只考虑元素标签和注释信息。,文本匹配器,实现,避免构造复杂的映射线索
很多基于文本相似的匹配算法时间复杂度都较低，但为达到快速计算元素相似度的目的，文本匹配器还应避免构造复杂的映射线索，例如映射线索只考虑元素标签和注释信息。,基于文本相似的匹配算法,中文名,时间复杂度较低的文本匹配算法
其次，系统效率受相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响。,系统效率,属于,相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响
其次，系统效率受相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响。,系统效率,实现,受相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响
其次，系统效率受相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响。,系统效率,中文名,相似度计算方法影响较大，即t的少量变化会给系统的效率带来较大影响
Ichise等人实现了Web_Directory的匹配[109]，匹配方法依靠统计共享实例。,Ichise等人,属于,实现Web_Directory的匹配
Ichise等人实现了Web_Directory的匹配[109]，匹配方法依靠统计共享实例。,Ichise等人,实现,统计共享实例
该框架以迭代的方式来自动发现匹配规则，并逐步提高匹配规则集的质量，再利用更新后的规则集来寻找高质量的匹配对。,SPO,属于,自动发现匹配规则，并逐步提高匹配规则集的质量
该框架以迭代的方式来自动发现匹配规则，并逐步提高匹配规则集的质量，再利用更新后的规则集来寻找高质量的匹配对。,SPO,实现,来自动发现匹配规则，并逐步提高匹配规则集的质量
该框架以迭代的方式来自动发现匹配规则，并逐步提高匹配规则集的质量，再利用更新后的规则集来寻找高质量的匹配对。,SPO,中文名,自动发现匹配规则，并逐步提高匹配规则集的质量
具体地，数据集中少量具有owl:sameAs属性的现存匹配对被视为种子（Seeds），匹配规则被视为似然函数中需要被估计的参数。,匹配规则,等价,似然函数中需要被估计的参数
该方法利用一种基于图的指标来度量匹配的精确度，并作为EM算法的目标似然函数。,基于图的指标度量匹配精确度,属于,EM算法的目标似然函数
该方法利用一种基于图的指标来度量匹配的精确度，并作为EM算法的目标似然函数。,基于图的指标度量匹配精确度,实现,度量匹配的精确度
该方法利用一种基于图的指标来度量匹配的精确度，并作为EM算法的目标似然函数。,基于图的指标度量匹配精确度,中文名,基于图的指标度量匹配精确度
在不同的匹配规则下，同一个匹配对的匹配置信度是不一样的，如何集成不同规则的置信度是一个很重要的问题。,匹配规则,属于,集成不同规则的置信度
在不同的匹配规则下，同一个匹配对的匹配置信度是不一样的，如何集成不同规则的置信度是一个很重要的问题。,匹配规则下的同一个匹配对的匹配置信度,实现,集成不同规则的置信度
在不同的匹配规则下，同一个匹配对的匹配置信度是不一样的，如何集成不同规则的置信度是一个很重要的问题。,匹配规则,中文名,匹配规则下的同一个匹配对的匹配置信度
该方法引入Dempster's_rule[1]来集成同一个匹配对的不同置信度。,融合相似度的概念,属于,同一个匹配对的不同置信度
该方法引入Dempster's_rule[1]来集成同一个匹配对的不同置信度。,融合相似度的概念,实现,引入Dempster's_rule
该方法引入Dempster's_rule[1]来集成同一个匹配对的不同置信度。,融合相似度的概念,中文名,引入Dempster's_rule
该方法引入Dempster's_rule[1]来集成同一个匹配对的不同置信度。,Dempster's_rule,等价,集成同一个匹配对的不同置信度
"URI不同的两个实例e1,e2是等价的，当且仅当＜e1,e2＞∈～I。",e1,等价,e2
然后，种子匹配对被导入系统中，用来驱动发现新的匹配，高质量的新匹配对会加入种子匹配对中以进行下一轮迭代。,种子匹配对,属于,驱动发现新的匹配
然后，种子匹配对被导入系统中，用来驱动发现新的匹配，高质量的新匹配对会加入种子匹配对中以进行下一轮迭代。,种子匹配对,实现,高质量的新匹配对加入种子匹配对中以进行下一轮迭代
前面提到，该框架通过学习规则来推导实例之间的等价关系。,OWL_2_CRS,属于,学习推导实例等价关系
前面提到，该框架通过学习规则来推导实例之间的等价关系。,OWL_2_CRS,实现,通过学习规则来推导实例之间的等价关系
前面提到，该框架通过学习规则来推导实例之间的等价关系。,OWL_2_CRS,中文名,OWL_2_CRS
一些属性等价的例子如下所示：rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum在dbpedia.org中定义的属性dbpedia:phylum和geospecies.org中定义的属性gs:inPhylum有相同的内在含义：它们对应的值在生物分类中都属于同一个等级。,dbpedia.org中定义的属性dbpedia:phylum,属于,gs:inPhylum
一些属性等价的例子如下所示：rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum在dbpedia.org中定义的属性dbpedia:phylum和geospecies.org中定义的属性gs:inPhylum有相同的内在含义：它们对应的值在生物分类中都属于同一个等级。,属性等价的例子,实现,rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum
一些属性等价的例子如下所示：rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum在dbpedia.org中定义的属性dbpedia:phylum和geospecies.org中定义的属性gs:inPhylum有相同的内在含义：它们对应的值在生物分类中都属于同一个等级。,rdfs:label,等价,gs:hasCommonName
一些属性等价的例子如下所示：rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum在dbpedia.org中定义的属性dbpedia:phylum和geospecies.org中定义的属性gs:inPhylum有相同的内在含义：它们对应的值在生物分类中都属于同一个等级。,foaf:name,等价,gs:hsCanonicalName
一些属性等价的例子如下所示：rdfs:label≈gs:hasCommonNamefoaf:name≈gs:hsCanonicalNamedbpedia:phylum≈gs:inPhylum在dbpedia.org中定义的属性dbpedia:phylum和geospecies.org中定义的属性gs:inPhylum有相同的内在含义：它们对应的值在生物分类中都属于同一个等级。,dbpedia:phylum,等价,gs:inPhylum
"实例等价和属性等价可推导出如下规则：如果两个实例e1,e2满足则有＜e1,e2＞∈～I。",实例等价,属于,SPO三元组
"实例等价和属性等价可推导出如下规则：如果两个实例e1,e2满足则有＜e1,e2＞∈～I。",实例等价,实现,推导出规则
"实例等价和属性等价可推导出如下规则：如果两个实例e1,e2满足则有＜e1,e2＞∈～I。",实例等价,等价,属性等价
"实例等价和属性等价可推导出如下规则：如果两个实例e1,e2满足则有＜e1,e2＞∈～I。",属性等价,等价,推导出如下规则
"（p（e,o）是三元组＜e,p,o＞的函数式表示，o1≃o2表示o1和o2指向同一实例或者字面值相等）。",p,属于,三元组
"（p（e,o）是三元组＜e,p,o＞的函数式表示，o1≃o2表示o1和o2指向同一实例或者字面值相等）。",p,实现,函数的函数式表示
"（p（e,o）是三元组＜e,p,o＞的函数式表示，o1≃o2表示o1和o2指向同一实例或者字面值相等）。",p,中文名,三元组的函数式表示
"（p（e,o）是三元组＜e,p,o＞的函数式表示，o1≃o2表示o1和o2指向同一实例或者字面值相等）。",p,等价,"三元组＜e,p,o＞的函数式表示"
"（p（e,o）是三元组＜e,p,o＞的函数式表示，o1≃o2表示o1和o2指向同一实例或者字面值相等）。",o1,等价,o指向同一实例或者字面值相等
这样的规则可以推导出大量的等价实例，从而完成实例匹配。,等价实例推导,属于,完成实例匹配
这样的规则可以推导出大量的等价实例，从而完成实例匹配。,等价实例推导,实现,推导出大量的等价实例
"定义5.14（属性-值对等价）给定两个隐含等价属性（p1,p2）和两个值（o1,o2），属性-值对＜p1,o1＞和＜p2,o2＞等价当且仅当＜o1,o2＞∈～I（o1,o2为实例），或者o1=o2（o1,o2为字面值），记作～P。",属性-值对等价,属于,"给定两个隐含等价属性（p1,p2）和两个值（o1,o2）"
"定义5.14（属性-值对等价）给定两个隐含等价属性（p1,p2）和两个值（o1,o2），属性-值对＜p1,o1＞和＜p2,o2＞等价当且仅当＜o1,o2＞∈～I（o1,o2为实例），或者o1=o2（o1,o2为字面值），记作～P。",属性-值对等价,实现,"给定两个隐含等价属性（p1,p2）和两个值（o1,o2）"
"定义5.14（属性-值对等价）给定两个隐含等价属性（p1,p2）和两个值（o1,o2），属性-值对＜p1,o1＞和＜p2,o2＞等价当且仅当＜o1,o2＞∈～I（o1,o2为实例），或者o1=o2（o1,o2为字面值），记作～P。",属性-值对等价,等价,"给定两个隐含等价属性（p1,p2）和两个值（o1,o2）"
"定义5.14（属性-值对等价）给定两个隐含等价属性（p1,p2）和两个值（o1,o2），属性-值对＜p1,o1＞和＜p2,o2＞等价当且仅当＜o1,o2＞∈～I（o1,o2为实例），或者o1=o2（o1,o2为字面值），记作～P。","给定两个隐含等价属性（p1,p2）和两个值（o1,o2）",等价,"属性-值对＜p1,o1＞和＜p2,o2＞等价当且仅当＜o1,o2＞∈～I（o1,o2为实例），或者o1=o2（o1,o2为字面值），记作～P。"
"将这种等价关系拓展到属性-值对集，给定一个实例e和属性集合P，属性-值对集定义为PVe,P={＜p,o＞|p∈P,＜e,p,o＞∈G}。",属性-值对集,等价,"给定一个实例e和属性集合P属性-值对集定义为PVe,P={＜p,o＞|p∈P,＜e,p,o＞∈G}。"
"定义5.15（等价属性-值对集）给定两个实例（e1,e2）和一个等价属性对集（＜P1,P2＞），两个键值对集等价当且仅当存在一个从到的双射f∈～P，记作～S。",等价属性-值对集,等价,"给定两个实例（e1,e2）和一个等价属性对集（＜P1,P2＞），两个键值对集等价当且仅当存在一个从到的双射f∈～P，记作～S"
"定义5.16（逆功能属性集）一个等价属性对集eps是一个逆功能属性集（InverseFunctional_Property_Suite），当且仅当其满足若，则＜e1,e2＞∈～I。",逆功能属性集,属于,等价属性对集
"定义5.16（逆功能属性集）一个等价属性对集eps是一个逆功能属性集（InverseFunctional_Property_Suite），当且仅当其满足若，则＜e1,e2＞∈～I。",逆功能属性集,实现,"若,则＜e1,e2＞∈～I"
"定义5.16（逆功能属性集）一个等价属性对集eps是一个逆功能属性集（InverseFunctional_Property_Suite），当且仅当其满足若，则＜e1,e2＞∈～I。",逆功能属性集,中文名,逆功能属性对集
