input,subject,relation,object
存储在节点文件中的节点1和节点4均有指针指向存储在属性文件中各自的第1个属性记录；也有指针指向存储在边文件中各自的第1条边，分别为边7和边8。,节点1,包含,指针指向存储在边文件中各自的第1条边
存储在节点文件中的节点1和节点4均有指针指向存储在属性文件中各自的第1个属性记录；也有指针指向存储在边文件中各自的第1条边，分别为边7和边8。,节点4,包含,指针指向存储在边文件中各自的第1条边
存储在节点文件中的节点1和节点4均有指针指向存储在属性文件中各自的第1个属性记录；也有指针指向存储在边文件中各自的第1条边，分别为边7和边8。,节点1,包含,边7
存储在节点文件中的节点1和节点4均有指针指向存储在属性文件中各自的第1个属性记录；也有指针指向存储在边文件中各自的第1条边，分别为边7和边8。,节点4,包含,边8
如要查找节点属性，可由节点找到其第1个属性记录，再沿着属性记录的单向链表进行查找；如要查找一个节点上的边，可由节点找到其第1条边，再沿着边记录的双向链表进行查找；当找到了所需的边记录后，可由该边进一步找到边上的属性；还可由边记录出发访问该边连接的两个节点记录（图3-39中的虚线箭头）。,查找节点属性,包含,第1个属性记录
如要查找节点属性，可由节点找到其第1个属性记录，再沿着属性记录的单向链表进行查找；如要查找一个节点上的边，可由节点找到其第1条边，再沿着边记录的双向链表进行查找；当找到了所需的边记录后，可由该边进一步找到边上的属性；还可由边记录出发访问该边连接的两个节点记录（图3-39中的虚线箭头）。,查找一个节点上的边,包含,第1条边
如要查找节点属性，可由节点找到其第1个属性记录，再沿着属性记录的单向链表进行查找；如要查找一个节点上的边，可由节点找到其第1条边，再沿着边记录的双向链表进行查找；当找到了所需的边记录后，可由该边进一步找到边上的属性；还可由边记录出发访问该边连接的两个节点记录（图3-39中的虚线箭头）。,所需的边记录,包含,边上的属性
如要查找节点属性，可由节点找到其第1个属性记录，再沿着属性记录的单向链表进行查找；如要查找一个节点上的边，可由节点找到其第1条边，再沿着边记录的双向链表进行查找；当找到了所需的边记录后，可由该边进一步找到边上的属性；还可由边记录出发访问该边连接的两个节点记录（图3-39中的虚线箭头）。,边记录,包含,两个节点记录
需要注意的是，每个边记录实际上维护着两个双向链表，一个是起始节点上的边，一个是终止节点上的边，可以将边记录想象为被起始节点和终止节点共同拥有，双向链表的优势在于不仅可在查找节点上的边时进行双向扫描，而且支持在两个节点间高效率地添加和删除边。,边记录,包含,起始节点上的边
需要注意的是，每个边记录实际上维护着两个双向链表，一个是起始节点上的边，一个是终止节点上的边，可以将边记录想象为被起始节点和终止节点共同拥有，双向链表的优势在于不仅可在查找节点上的边时进行双向扫描，而且支持在两个节点间高效率地添加和删除边。,边记录,包含,终止节点上的边
图3-39Neo4j中图的物理存储例如，由节点1导航到节点4的过程为：（1）由节点1知道其第1条边为边7；（2）在边文件中通过定长记录计算出边7的存储地址；（3）由边7通过双向链表找到边8；（4）由边8获得其中的终止节点id（secondNode），即节点4；（5）在节点文件中通过定长记录计算出节点4的存储地址。,图3-39Neo4j中图的物理存储,包含,由节点1知道其第1条边为边7
图3-39Neo4j中图的物理存储例如，由节点1导航到节点4的过程为：（1）由节点1知道其第1条边为边7；（2）在边文件中通过定长记录计算出边7的存储地址；（3）由边7通过双向链表找到边8；（4）由边8获得其中的终止节点id（secondNode），即节点4；（5）在节点文件中通过定长记录计算出节点4的存储地址。,图3-39Neo4j中图的物理存储,包含,在边文件中通过定长记录计算出边7的存储地址
图3-39Neo4j中图的物理存储例如，由节点1导航到节点4的过程为：（1）由节点1知道其第1条边为边7；（2）在边文件中通过定长记录计算出边7的存储地址；（3）由边7通过双向链表找到边8；（4）由边8获得其中的终止节点id（secondNode），即节点4；（5）在节点文件中通过定长记录计算出节点4的存储地址。,图3-39Neo4j中图的物理存储,包含,由边7通过双向链表找到边8
图3-39Neo4j中图的物理存储例如，由节点1导航到节点4的过程为：（1）由节点1知道其第1条边为边7；（2）在边文件中通过定长记录计算出边7的存储地址；（3）由边7通过双向链表找到边8；（4）由边8获得其中的终止节点id（secondNode），即节点4；（5）在节点文件中通过定长记录计算出节点4的存储地址。,图3-39Neo4j中图的物理存储,包含,由边8获得其中的终止节点id（secondNode），即节点4
图3-39Neo4j中图的物理存储例如，由节点1导航到节点4的过程为：（1）由节点1知道其第1条边为边7；（2）在边文件中通过定长记录计算出边7的存储地址；（3）由边7通过双向链表找到边8；（4）由边8获得其中的终止节点id（secondNode），即节点4；（5）在节点文件中通过定长记录计算出节点4的存储地址。,图3-39Neo4j中图的物理存储,包含,在节点文件中通过定长记录计算出节点4的存储地址
这些操作除了记录字段的读取，就是定长记录地址的计算，均是O(1)时间的高效率操作。,操作,包含,记录字段的读取
这些操作除了记录字段的读取，就是定长记录地址的计算，均是O(1)时间的高效率操作。,操作,包含,定长记录地址的计算
可见，正是由于将边作为“一等公民”，将图结构实现为定长记录的存储方案，赋予了Neo4j作为原生图数据库的“无索引邻接”特性。,Neo4j,包含,将边作为“一等公民”
可见，正是由于将边作为“一等公民”，将图结构实现为定长记录的存储方案，赋予了Neo4j作为原生图数据库的“无索引邻接”特性。,Neo4j,包含,将图结构实现为定长记录的存储方案
3.3.2知识图谱数据库的索引图数据上的索引一种是对节点或边上属性数据的索引，一种是对图结构的索引；前者可应用关系数据库中已有的B+树索引技术直接实现，而后者仍是业界没有达成共识的、开放的研究问题。,索引图数据上的索引,包含,对节点或边上属性数据的索引
3.3.2知识图谱数据库的索引图数据上的索引一种是对节点或边上属性数据的索引，一种是对图结构的索引；前者可应用关系数据库中已有的B+树索引技术直接实现，而后者仍是业界没有达成共识的、开放的研究问题。,索引图数据上的索引,包含,对图结构的索引
1.属性数据索引Neo4j数据库在前述存储方案的基础上还支持用户对属性数据建立索引，目的是加速针对某属性的查询处理性能。,属性数据索引Neo4j数据库,包含,查询处理性能
Neo4j索引的定义通过Cypher语句完成，目前支持对于同一个类型节点的某个属性构建索引。,Neo4j索引,包含,Cypher语句完成
例如，对所有程序员节点的姓名属性构建索引。,对所有程序员节点的姓名属性构建索引,包含,构建索引
在一般情况下，在查询中没有必要指定需要使用的索引，查询优化器会自动选择要用到的索引。,查询优化器,包含,自动选择要用到的索引
例如，下面的查询查找姓名为张三的程序员，显然会用到刚刚建立的索引。,索引,包含,查找姓名为张三的程序员
应用该索引无疑会根据姓名属性的值快速定位到姓名是“张三”的节点，而无须扫描程序员节点的全部属性。,应用该索引,包含,根据姓名属性的值快速定位到姓名是“张三”的节点
应用该索引无疑会根据姓名属性的值快速定位到姓名是“张三”的节点，而无须扫描程序员节点的全部属性。,应用该索引,包含,无须扫描程序员节点的全部属性
删除索引的语句为：不难发现，为图节点或边的属性建立索引与为关系表的某一列建立索引在本质上并无不同之处，完全可以通过B+树或散列表实现。,为图节点或边的属性建立索引,包含,为关系表的某一列建立索引
这种索引并不涉及图数据上的任何图结构信息。,索引,包含,图数据上的任何图结构信息
2.图结构索引图结构索引是为图数据中的点边结构信息建立索引的方法。,图结构索引,包含,为图数据中的点边结构信息建立索引的方法
利用图结构索引可以对图查询中的结构信息进行快速匹配，从而大幅削减查询搜索空间。,图查询,包含,结构信息的快速匹配
利用图结构索引可以对图查询中的结构信息进行快速匹配，从而大幅削减查询搜索空间。,图索引,包含,大幅削减查询搜索空间
大体上，图结构索引分为“基于路径的”和“基于子图的”两种。,图结构索引,包含,基于路径的图结构索引
大体上，图结构索引分为“基于路径的”和“基于子图的”两种。,图结构索引,包含,基于子图的图结构索引
（1）基于路径的图索引。,基于路径的图索引,包含,基于路径的索引
一种典型的基于路径的图索引叫作GraphGrep[36]。,GraphGrep,包含,基于路径的图索引
这种索引将图中长度小于或等于一个固定长度的全部路径构建为索引结构。,倒排索引,包含,将图中长度小于或等于一个固定长度的全部路径构建为索引结构
索引的关键字可以是组成路径的节点或边上属性值或标签的序列。,索引的关键字,包含,组成路径的节点或边上属性值或标签的序列
图3-40是在图3-3的属性图上构建的GraphGrep索引。,GraphGrep索引,包含,在图3-3的属性图上构建
这里构建的是长度小于或等于2的路径索引，关键字为路径上的边标签序列，值为路径经过的节点id序列。,路径索引,包含,长度小于或等于2
这里构建的是长度小于或等于2的路径索引，关键字为路径上的边标签序列，值为路径经过的节点id序列。,路径索引,包含,关键字为路径上的边标签序列
这里构建的是长度小于或等于2的路径索引，关键字为路径上的边标签序列，值为路径经过的节点id序列。,路径索引,包含,值为路径经过的节点id序列
"例如，索引将关键字“认识.参加”映射到节点id序列(1,4,3)和(1,4,5)。",索引,包含,关键字“认识.参加”映射
利用该路径索引，类似前面出现过的“查询年龄为29的参加了项目3的程序员参加的其他项目及其直接或间接认识的程序员参加的项目”的查询处理效率会大幅提高，因为由节点1出发，根据关键字“认识.参加”，可以快速找到满足条件的节点3和节点5。,路径索引,包含,根据关键字“认识.参加”，可以快速找到满足条件的节点3和节点5
（2）基于子图的索引。,基于子图的索引,包含,基于概念的索引
基于子图的索引可以看作是基于路径索引的一般化形式，是将图数据中的某些子图结构信息作为关键字，将该子图的实例数据作为值而构建的索引结构。,基于子图的索引,包含,基于路径索引的一般化形式
图3-41是在图3-3的属性图上构建的一种子图索引。,图3-41,包含,一种子图索引
如果查询中包含某些作为关键字的子图结构，则可以利用该子图索引，快速找到与这些子图结构匹配的节点序列，这样可大幅度减小查询操作的搜索空间。,索引,包含,快速找到与这些子图结构匹配的节点序列
图3-40基于路径的图索引示例图3-41基于子图的图索引示例不过，一个图数据的子图有指数个，将哪些子图作为关键字建立索引尚未得到很好的解决。,图数据的索引,包含,将哪些子图作为关键字建立索引
一种叫作gIndex[37]的索引方法，首先利用数据挖掘方法，在图数据中发现出现次数超过一定阈值的频繁子图，再将去掉冗余之后的频繁子图作为关键字建立子图索引。,gIndex,包含,在图数据中发现出现次数超过一定阈值的频繁子图
一种叫作gIndex[37]的索引方法，首先利用数据挖掘方法，在图数据中发现出现次数超过一定阈值的频繁子图，再将去掉冗余之后的频繁子图作为关键字建立子图索引。,gIndex,包含,去掉冗余之后的频繁子图
一种叫作gIndex[37]的索引方法，首先利用数据挖掘方法，在图数据中发现出现次数超过一定阈值的频繁子图，再将去掉冗余之后的频繁子图作为关键字建立子图索引。,gIndex,包含,建立子图索引
但gIndex建立索引的过程是相当耗时的，而且用户查询中还有可能没有包含任何一个频繁子图，这样就无法利用该子图索引。,gIndex,包含,建立索引的过程是相当耗时的
但gIndex建立索引的过程是相当耗时的，而且用户查询中还有可能没有包含任何一个频繁子图，这样就无法利用该子图索引。,gIndex,包含,用户查询中还有可能没有包含任何一个频繁子图
一种更合理的方法是从用户的查询日志中挖掘频繁使用的子图模式，并以此作为关键字建立索引。,索引,包含,从用户的查询日志中挖掘频繁使用的子图模式
3.4开源工具实践3.4.1三元组数据库Apache_Jena1.开源工具简介Apache_Jena是Apache顶级项目，其前身为惠普实验室开发的Jena工具包。,Apache_Jena,包含,三元组数据库
Jena是语义Web领域主要的开源框架和RDF三元组库，较好地遵循W3C标准，其功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理等。,Jena,包含,RDF数据管理
Jena是语义Web领域主要的开源框架和RDF三元组库，较好地遵循W3C标准，其功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理等。,Jena,包含,RDFS本体管理
Jena是语义Web领域主要的开源框架和RDF三元组库，较好地遵循W3C标准，其功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理等。,Jena,包含,OWL本体管理
Jena是语义Web领域主要的开源框架和RDF三元组库，较好地遵循W3C标准，其功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理等。,Jena,包含,SPARQL查询处理
Jena具备一套原生存储引擎，可对RDF三元组进行基于磁盘或内存的存储管理；同时具有一套基于规则的推理引擎，用于执行RDFS和OWL本体推理任务。,Jena,包含,一套原生存储引擎
Jena具备一套原生存储引擎，可对RDF三元组进行基于磁盘或内存的存储管理；同时具有一套基于规则的推理引擎，用于执行RDFS和OWL本体推理任务。,Jena,包含,一套基于规则的推理引擎
本实践相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,本实践相关工具,包含,OpenKG
本实践相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,本实践相关实验数据,包含,OpenKG
本实践相关工具、实验数据及操作说明由OpenKG提供，地址为http://openkg.cn。,本实践相关操作说明,包含,OpenKG
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,基本三元组存储功能
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,本体存储功能
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,基于内存的存储
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,基于关系数据库的SDB存储
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,基于原生三元组的TDB存储
自底向上看，Jena的存储API为上层提供基本三元组存储和本体存储功能，支持的底层存储类型包括：基于内存的存储、基于关系数据库的SDB存储、基于原生三元组的TDB存储和用户定制的存储。,Jena的存储API,包含,用户定制的存储
推理API为上层提供本体推理服务，可以使用Jena内置基于规则的推理机进行RDFS和OWL本体上的推理任务，或者选择通过接口调用第三方外部推理机。,推理API,包含,推理机
Jena对外界应用程序的API包括实现基本三元组管理功能的RDFAPI、实现RDFS和OWL本体推理功能的本体API和实现查询处理功能的SPARQL_API。,Jena,包含,RDFAPI
Jena对外界应用程序的API包括实现基本三元组管理功能的RDFAPI、实现RDFS和OWL本体推理功能的本体API和实现查询处理功能的SPARQL_API。,Jena,包含,本体API
Jena对外界应用程序的API包括实现基本三元组管理功能的RDFAPI、实现RDFS和OWL本体推理功能的本体API和实现查询处理功能的SPARQL_API。,Jena,包含,SPARQL_API
Jena还提供了支持各种RDF三元组格式的解析器和编写器，支持的三元组格式包括：RDF/XML、Turtle、N-Triple和RDFa。,Jena,包含,支持各种RDF三元组格式的解析器和编写器
Jena为了用户使用方便，提供了一个名为Fuseki的独立RDF数据库Web应用程序。,Fuseki,包含,独立RDF数据库Web应用程序
Fuseki是基于Jena的SPARQL服务器，可以作为独立的服务由命令行启动，也可以作为操作系统服务或JavaWeb应用程序。,Fuseki,包含,独立的服务
Fuseki是基于Jena的SPARQL服务器，可以作为独立的服务由命令行启动，也可以作为操作系统服务或JavaWeb应用程序。,Fuseki,包含,操作系统服务
Fuseki是基于Jena的SPARQL服务器，可以作为独立的服务由命令行启动，也可以作为操作系统服务或JavaWeb应用程序。,Fuseki,包含,JavaWeb应用程序
Fuseki底层存储基于TDB，具有SPARQL查询处理的Web用户界面，同时提供服务器监控和管理功能界面。,Fuseki,包含,SPARQL查询处理
Fuseki底层存储基于TDB，具有SPARQL查询处理的Web用户界面，同时提供服务器监控和管理功能界面。,Fuseki,包含,Web用户界面
Fuseki底层存储基于TDB，具有SPARQL查询处理的Web用户界面，同时提供服务器监控和管理功能界面。,Fuseki,包含,服务器监控和管理功能
Fuseki支持最新的SPARQL1.1版本，同时支持SPARQL图存储HTTP协议。,Fuseki,包含,最新的SPARQL1.1版本
Fuseki支持最新的SPARQL1.1版本，同时支持SPARQL图存储HTTP协议。,Fuseki,包含,SPARQL图存储HTTP协议
访问OpenKG可以获取使用实例和整体配置细节。,OpenKG,包含,使用实例
访问OpenKG可以获取使用实例和整体配置细节。,OpenKG,包含,整体配置细节
3.其他类似工具RDF4J是Eclipse基金会旗下的开源孵化项目，其前身是荷兰软件公司Aduna开发的Sesame框架，其功能包括：RDF数据的解析、存储、推理和查询等。,RDF4J,包含,RDF数据的解析功能
3.其他类似工具RDF4J是Eclipse基金会旗下的开源孵化项目，其前身是荷兰软件公司Aduna开发的Sesame框架，其功能包括：RDF数据的解析、存储、推理和查询等。,RDF4J,包含,RDF数据的存储功能
3.其他类似工具RDF4J是Eclipse基金会旗下的开源孵化项目，其前身是荷兰软件公司Aduna开发的Sesame框架，其功能包括：RDF数据的解析、存储、推理和查询等。,RDF4J,包含,RDF数据的推理功能
3.其他类似工具RDF4J是Eclipse基金会旗下的开源孵化项目，其前身是荷兰软件公司Aduna开发的Sesame框架，其功能包括：RDF数据的解析、存储、推理和查询等。,RDF4J,包含,RDF数据的查询功能
RDF4J提供内存和磁盘两种RDF存储机制，支持SPARQL1.1查询和更新语言。,RDF4J,包含,内存RDF存储机制
RDF4J提供内存和磁盘两种RDF存储机制，支持SPARQL1.1查询和更新语言。,RDF4J,包含,磁盘RDF存储机制
RDF4J提供内存和磁盘两种RDF存储机制，支持SPARQL1.1查询和更新语言。,RDF4J,包含,SPARQL1.1查询语言
RDF4J提供内存和磁盘两种RDF存储机制，支持SPARQL1.1查询和更新语言。,RDF4J,包含,更新语言
gStore是由北京大学开发的基于图的RDF三元组数据库。,gStore,包含,基于图的RDF三元组数据库
AllegroGraph是Franz公司开发的RDF三元组数据库。,AllegroGraph,包含,RDF三元组数据库
AllegroGraph对语义推理功能具有较为完善的支持。,AllegroGraph,包含,语义推理功能
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,AllegroGraph_RDFS++推理机,包含,动态物化的库
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,OWL2RL推理机,包含,动态物化的库
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,Prolog规则推理系统,包含,动态物化的库
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,时空推理机制,包含,动态物化的库
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,社会网络分析,包含,动态物化的库
除了三元组数据库的基本功能，AllegroGraph_RDFS++推理机、OWL2RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析还支持动态物化的库、可视化RDF图浏览器等。,可视化RDF图浏览器,包含,支持
GraphDB是由Ontotext软件公司开发的RDF三元组数据库。,GraphDB,包含,RDF三元组数据库
GraphDB实现了RDF4J框架的SAIL层，可以使用RDF4J的RDF模型、解析器和查询引擎直接访问GraphDB。,GraphDB,包含,RDF模型
GraphDB实现了RDF4J框架的SAIL层，可以使用RDF4J的RDF模型、解析器和查询引擎直接访问GraphDB。,GraphDB,包含,解析器
GraphDB实现了RDF4J框架的SAIL层，可以使用RDF4J的RDF模型、解析器和查询引擎直接访问GraphDB。,GraphDB,包含,查询引擎
GraphDB的特色是对于RDF推理功能的良好支持。,GraphDB,包含,对于RDF推理功能的良好支持
3.4.2面向RDF的三元组数据库gStore1.开源工具简介gStore是由北京大学计算机科学技术研究所数据管理实验室自2011年开始研发的面向RDF知识图谱的开源图数据库系统，遵循Apache开源协议。,gStore,包含,开源工具
不同于传统基于关系数据库的RDF数据管理方法，gStore原生基于图数据模型，在存储RDF数据时维持并根据其图结构构建了基于二进制位图索引的新型索引结构——VS树。,gStore,包含,基于二进制位图索引的新型索引结构——VS树
本实践相关工具、实验数据及操作说明由OpenKG提供，下载链接为http://openkg.cn/tool/gstore。,本实践相关工具,包含,OpenKG
本实践相关工具、实验数据及操作说明由OpenKG提供，下载链接为http://openkg.cn/tool/gstore。,本实践相关工具,包含,实验数据及操作说明
2.开源工具的技术架构如图3-43所示为gStore的整体处理流程，gStore的RDF数据管理可分为两部分：离线数据存储和在线查询处理。,gStore的整体处理流程,包含,离线数据存储
2.开源工具的技术架构如图3-43所示为gStore的整体处理流程，gStore的RDF数据管理可分为两部分：离线数据存储和在线查询处理。,gStore的整体处理流程,包含,在线查询处理
图3-43gStore的整体处理流程在离线数据存储阶段，gStore将RDF数据解析成图格式并以邻接表的方式存储在键值数据库上。,gStore的离线数据存储,包含,将RDF数据解析成图格式并以邻接表的方式存储在键值数据库上
同时，gStore将RDF数据上的所有点和边通过二进制编码的方式编码成若干位图索引，并将这些位图索引组织成VS树。,gStore,包含,RDF数据上的所有点和边
在在线查询处理阶段，gStore也将SPARQL查询解析成查询图。,查询图,包含,SPARQL查询解析成查询图
然后，gStore按照对RDF数据图的编码方式，将SPARQL查询图进行编码以形成一个标签图，并在VS树和RDF数据图的邻接表上进行检索以得到每个查询变量的候选匹配。,gStore,包含,将SPARQL查询图进行编码以形成一个标签图
然后，gStore按照对RDF数据图的编码方式，将SPARQL查询图进行编码以形成一个标签图，并在VS树和RDF数据图的邻接表上进行检索以得到每个查询变量的候选匹配。,gStore,包含,在VS树和RDF数据图的邻接表上进行检索以得到每个查询变量的候选匹配
最后，gStore将所有查询变量的候选匹配连接成最终匹配。,gStore,包含,查询变量的候选匹配连接成最终匹配
同时，gStore官网还提供了gStore_Workbench，方便用户操作RDF数据库。,gStore,包含,gStore_Workbench
具体包括：（1）环境配置。,SPO三元组,包含,环境配置
Linux中编译、安装与运行gStore需要预安装一些C++库，包括readline、curl和boost等。,gStore,包含,C++库
同时，通过OpenKG网站或gStore官网可以下载gStore_Workbench，进行编译安装后可以得到gStore_Workbench。,gStore_Workbench,包含,编译安装
（2）数据导入。,数据导入,包含,概念/产品
gStore目前支持NT格式的RDF数据，利用gStore安装路径下bin目录中gbuild或者gStore_Workbench中的数据库管理页面导入数据。,gStore,包含,NT格式的RDF数据
gStore_Workbench中的数据库管理页面还记录目前gStore包括的数据库统计信息。,gStore_Workbench中的数据库管理页面,包含,目前gStore包括的数据库统计信息
gStore目前完全支持SPARQL1.0查询语法，利用gStore安装路径下bin目录中gquery或者gStoreWorkbench中的图数据库查询页面，就可以输入查询然后得到结果。,gStore,包含,SPARQL1.0查询语法
gStore同时还提供HTTP接口，可以利用gStore安装路径下bin目录中ghttp启动HTTP服务，进而接收其他机器远程通过HTTP发来的SPARQL查询请求。,gStore,包含,HTTP接口
3.其他类似工具Jena的前身是惠普实验室（HP_Labs）2000年开发的工具包。,Jena,包含,惠普实验室（HP_Labs）2000年开发的工具包
Jena从发布起就一直是语义Web领域最为流行的开源Java框架和RDF数据库之一，并始终遵循W3C标准，其提供的API功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理。,Jena,包含,RDF数据管理
Jena从发布起就一直是语义Web领域最为流行的开源Java框架和RDF数据库之一，并始终遵循W3C标准，其提供的API功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理。,Jena,包含,RDFS本体管理
Jena从发布起就一直是语义Web领域最为流行的开源Java框架和RDF数据库之一，并始终遵循W3C标准，其提供的API功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理。,Jena,包含,OWL本体管理
Jena从发布起就一直是语义Web领域最为流行的开源Java框架和RDF数据库之一，并始终遵循W3C标准，其提供的API功能包括：RDF数据管理、RDFS和OWL本体管理、SPARQL查询处理。,Jena,包含,SPARQL查询处理
针对RDF数据，Jena维护了一张大的三元组表和三种属性表，包括单值属性表、多值属性表和属性类表。,Jena,包含,单值属性表
针对RDF数据，Jena维护了一张大的三元组表和三种属性表，包括单值属性表、多值属性表和属性类表。,Jena,包含,多值属性表
针对RDF数据，Jena维护了一张大的三元组表和三种属性表，包括单值属性表、多值属性表和属性类表。,Jena,包含,属性类表
Virtuoso是OpenLink公司开发的知识图谱管理系统，有免费的社区版和收费的商业版。,Virtuoso,包含,知识图谱管理系统
其基础源自开发了多年的传统关系数据库管理系统，因此具备较为完善的事务管理、并发控制和完整性机制。,关系数据库管理系统,包含,较为完善的事务管理、并发控制和完整性机制
