input,subject,subject_type,data/object,relation,object,object_type
知识问答的知识可以采用单一的集中数据存储（例如数据表、数据库），或者分布式存储（例如分布式数据、数据仓库），甚至是基于互联网的全网数据（例如Linked_Data）。,分布式数据,知识问答,,属于,分布式存储,知识问答
知识问答的知识可以采用单一的集中数据存储（例如数据表、数据库），或者分布式存储（例如分布式数据、数据仓库），甚至是基于互联网的全网数据（例如Linked_Data）。,数据仓库,知识问答,,属于,分布式存储,知识问答
根据知识库表示形式的不同，目前的知识问答可以分为传统问答方法（符号表示）以及基于深度学习的问答方法（分布式表示）两种类型。,知识问答,知识问答,,包含,传统问答方法,知识问答
根据知识库表示形式的不同，目前的知识问答可以分为传统问答方法（符号表示）以及基于深度学习的问答方法（分布式表示）两种类型。,知识问答,知识问答,,包含,基于深度学习的问答方法,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,传统问答方法主要技术,知识问答,,包含,关键词检索,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,传统问答方法主要技术,知识问答,,包含,文本蕴涵推理,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,传统问答方法主要技术,知识问答,,包含,逻辑表达式,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,深度学习方法,知识问答,,包含,LSTM,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,深度学习方法,知识问答,,包含,注意力模型,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,深度学习方法,知识问答,,包含,记忆网络（Memory_Network）,知识问答
传统问答方法使用的主要技术包括关键词检索、文本蕴涵推理以及逻辑表达式等，深度学习方法使用的技术主要是LSTM[19]、注意力模型[20]与记忆网络（Memory_Network）[21]等。,记忆网络,知识问答,属性,英文名,Memory_Network,文本
传统的知识库问答将问答过程切分为语义解析与查询两个步骤。,传统的知识问答过程,知识问答,,包含,语义解析,知识问答
传统的知识库问答将问答过程切分为语义解析与查询两个步骤。,传统的知识问答过程,知识问答,,包含,查询,知识问答
不同于传统方法，基于分布式表示的知识库问答利用深度神经网络模型，将问题与知识库中的信息转化为向量表示，通过相似度匹配的方式完成问题与答案的匹配。,基于分布式表示的知识库问答,知识问答,,由组成,深度神经网络模型,知识问答
不同于传统方法，基于分布式表示的知识库问答利用深度神经网络模型，将问题与知识库中的信息转化为向量表示，通过相似度匹配的方式完成问题与答案的匹配。,基于分布式表示的知识库问答,知识问答,属性,目标,将问题与知识库中的信息转化为向量表示，通过相似度匹配的方式完成问题与答案的匹配,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,实体识别,知识问答,属性,英文名,Named_EntityRecognition,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,语义理解,知识问答,属性,英文名,Question2Query,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,回答问题,知识问答,属性,英文名,Answer_Processing,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,实体识别,知识问答,属性,目标,通过查询领域词典识别命名实体,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,语义理解,知识问答,属性,目标,利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句,文本
依据文献[23]的介绍，NLIDB系统大多采用的模块包括：①实体识别（Named_EntityRecognition），通过查询领域词典识别命名实体；②语义理解（Question2Query），利用语法解析（例如词性分析，Part-Of-Speech）、动词分析（包括主动和被动）以及语义映射规则等技术，将问题解析成语义查询语句；③回答问题（Answer_Processing），通常通过简单查询和其他复杂操作（例如Count）获取答案。,回答问题,知识问答,属性,目标,通常通过简单查询和其他复杂操作（例如Count）获取答案,文本
图8-10早期NLIDB型问答系统的设计思想（1）基于模式匹配（Pattern-Matching）。,早期NLIDB型问答系统的设计思想（,知识问答,,包含,基于模式匹配,知识问答
图8-11基于模板匹配的NLIDB解决方案[23]（2）基于语法解析（Syntactic-Parsing）。,早期NLIDB型问答系统的设计思想（,知识问答,,包含,基于语法解析,知识问答
基于语法解析的语义理解将自然语言的复杂语义转化为逻辑表达式。,基于语法解析的语义理解,知识问答,属性,作用,将自然语言的复杂语义转化为逻辑表达式,文本
有些系统甚至还可以允许用户通过交互界面添加新词汇和映射规制，包括LUNAR系统后期提出的MRL语言[23]，将自然语言问题转化为一种基于中间表示语言的逻辑查询表达式。,MRL语言,知识图谱项目,属性,创建者,LUNAR系统,人物/实验室
这一类方案后来演进为KBQA中基于语义解析（Semantic_Parsing）的语义理解方法。,语义解析,知识问答,属性,英文名,Semantic_Parsing,文本
语法树分析为处理更为复杂的问题以及简单问题的语法变形提供了便利，但是这也同时依赖语法分析工具的正确性（包括词性分析、语法依存分析）。,语法分析工具,知识问答,,包含,词性分析,知识问答
语法树分析为处理更为复杂的问题以及简单问题的语法变形提供了便利，但是这也同时依赖语法分析工具的正确性（包括词性分析、语法依存分析）。,语法分析工具,知识问答,,包含,语法依存分析,知识问答
"图8-12LUNAR系统利用语法树解析初步解析问题[23]8.3.2IRQA：基于信息检索的问答系统基于信息检索的问答系统（Information_Retrieval_based_Question-Answering_System,IRQA）[6]的核心思想是根据用户输入的问题，结合自然语言处理以及信息检索技术，在给定文档集合或者互联网网页中筛选出相关的文档，从结果文档内容抽取关键文本作为候选答案，最后对候选答案进行排序返回最优答案。",基于信息检索的问答系统,知识问答,属性,目标,是根据用户输入的问题，结合自然语言处理以及信息检索技术，在给定文档集合或者互联网网页中筛选出相关的文档，从结果文档内容抽取关键文本作为候选答案，最后对候选答案进行排序返回最优答案,文本
"图8-12LUNAR系统利用语法树解析初步解析问题[23]8.3.2IRQA：基于信息检索的问答系统基于信息检索的问答系统（Information_Retrieval_based_Question-Answering_System,IRQA）[6]的核心思想是根据用户输入的问题，结合自然语言处理以及信息检索技术，在给定文档集合或者互联网网页中筛选出相关的文档，从结果文档内容抽取关键文本作为候选答案，最后对候选答案进行排序返回最优答案。",基于信息检索的问答系统,知识问答,属性,英文名,"Information_Retrieval_based_Question-Answering_System,IRQA",文本
（2）段落检索与排序（Passage_Retrieval_And_Ranking）。,段落检索与排序,知识问答,属性,英文名,Passage_Retrieval_And_Ranking,文本
（3）答案处理（Answer_Processing）。,答案处理,知识问答,属性,英文名,Answer_Processing,文本
KBQA实际上是20世纪七八十年代对NLIDB工作的延续，其中很多技术都借鉴和沿用了以前的研究成果。,KBQA,知识图谱项目,,来源,NLIDB工作,知识问答
KBQA的核心问题Question2Query是找到从用户问题到知识图谱子图的最合理映射。,Question2Query,知识问答,,属于,KBQA的核心问题,知识问答
文献[14]分析了参与QALD的数十个问答系统，并从问题解析、词汇关联、歧义消解、构建查询以及分布式知识库五个阶段做了对比，而前四个问题都是Question2Query的关键步骤。,Question2Query步骤,知识问答,,包含,问题解析,知识问答
文献[14]分析了参与QALD的数十个问答系统，并从问题解析、词汇关联、歧义消解、构建查询以及分布式知识库五个阶段做了对比，而前四个问题都是Question2Query的关键步骤。,Question2Query步骤,知识问答,,包含,词汇关联,知识问答
文献[14]分析了参与QALD的数十个问答系统，并从问题解析、词汇关联、歧义消解、构建查询以及分布式知识库五个阶段做了对比，而前四个问题都是Question2Query的关键步骤。,Question2Query步骤,知识问答,,包含,歧义消解,知识问答
文献[14]分析了参与QALD的数十个问答系统，并从问题解析、词汇关联、歧义消解、构建查询以及分布式知识库五个阶段做了对比，而前四个问题都是Question2Query的关键步骤。,Question2Query步骤,知识问答,,包含,构建查询,知识问答
文献[14]分析了参与QALD的数十个问答系统，并从问题解析、词汇关联、歧义消解、构建查询以及分布式知识库五个阶段做了对比，而前四个问题都是Question2Query的关键步骤。,Question2Query步骤,知识问答,,包含,分布式知识库,知识问答
知识图谱通常可以为NLP工具提供领域词典，支持实体链接；同时，知识图谱的实体和关系也可以分别用于序列化标注和远程监督，支持对文本领域语料的结构化抽取，进一步增补领域知识图谱。,知识图谱,知识问答,属性,作用,NLP工具提供领域词典，支持实体链接,文本
知识图谱通常可以为NLP工具提供领域词典，支持实体链接；同时，知识图谱的实体和关系也可以分别用于序列化标注和远程监督，支持对文本领域语料的结构化抽取，进一步增补领域知识图谱。,知识图谱的关系,知识问答,属性,作用,支持对文本领域语料的结构化抽取,文本
知识图谱通常可以为NLP工具提供领域词典，支持实体链接；同时，知识图谱的实体和关系也可以分别用于序列化标注和远程监督，支持对文本领域语料的结构化抽取，进一步增补领域知识图谱。,知识图谱的实体,知识问答,属性,作用,序列化标注和远程监督,文本
QALD的大多系统使用SPARQL表达查询。,QALD,知识问答,,来源,SPARQL表达查询,知识问答
"8.3.4CommunityQA/FAQ-QA：基于问答对匹配的问答系统基于常见问答对（Frequently_Asked_Question,FAQ-QA[24]）以及社区问答（Community_Question_Answering,CQA）[25]都依赖搜索问答FAQ库（许多问答对<Q,A>的集合）来发现以前问过的类似问题，并将找到的问答对的答案返回给用户。",基于常见问答对,知识问答,属性,英文名,"Frequently_Asked_Question,FAQ-QA",文本
"8.3.4CommunityQA/FAQ-QA：基于问答对匹配的问答系统基于常见问答对（Frequently_Asked_Question,FAQ-QA[24]）以及社区问答（Community_Question_Answering,CQA）[25]都依赖搜索问答FAQ库（许多问答对<Q,A>的集合）来发现以前问过的类似问题，并将找到的问答对的答案返回给用户。",社区问答,知识问答,属性,英文名,"Community_Question_Answering,CQA",文本
FAQ与CQA都是以问答对来组织知识，而且问答对的质量很高，不但已经是自然语言格式，而且受到领域专家或者社区的认可。,FAQ,知识问答,,由组成,问答式知识问答,知识问答
FAQ与CQA都是以问答对来组织知识，而且问答对的质量很高，不但已经是自然语言格式，而且受到领域专家或者社区的认可。,CQA,知识问答,,由组成,问答式知识问答,知识问答
"重复问题发现（DuplicateQuestion_Detection,DQD）仅限于疑问句，这是短文本相似度计算的一个特例。",重复问题发现,知识问答,属性,特点,短文本相似度计算的一个特例,文本
"重复问题发现（DuplicateQuestion_Detection,DQD）仅限于疑问句，这是短文本相似度计算的一个特例。",短文本相似度计算,知识问答,属性,英文名,DuplicateQuestion_Detection,文本
事实上，语义相似性面临两个挑战：（1）“泛化”。,语义相似性面临两个挑战,知识问答,,包含,语义相似性面临两个挑战,知识问答
一种类型的方法试图通过利用语义词典（例如WordNet）计算词汇相似度，这些语义相似网络来自语言学家的经验总结，受限于特定的语言；另一种方法将此任务作为统计机器翻译问题处理，并采用平行语料学习逐字或短语翻译概率，这种方法需要大量的平行问题集学习翻译概率，通常很难或成本高昂。,计算词汇相似度,知识问答,,来源,语义词典,知识问答
Rodrigues_J_A等人[26]基于两个测试数据集（AskUbnuntu领域相关问题集，和Quora领域无关）对比了基于规则（JCRD_Jacard）、基于传统机器学习以及基于深度学习的方法。,AskUbnuntu领域相关问题集,知识图谱项目,属性,创建者,Rodrigues_J_A等人,文本
1.DeepQA:IRQA主导的混合框架如图8-14所示的DeepQA[28]综合IRQA和KBQA形成混合问答系统的架构图，Watson系统的问题处理大致分成四阶段：图8-14DeepQA综合IRQA和KBQA形成混合问答系统的架构图[13]（1）问题处理（Question_Processing）。,Watson系统的问题处理,知识图谱项目,,包含,问题处理,知识问答
1.DeepQA:IRQA主导的混合框架如图8-14所示的DeepQA[28]综合IRQA和KBQA形成混合问答系统的架构图，Watson系统的问题处理大致分成四阶段：图8-14DeepQA综合IRQA和KBQA形成混合问答系统的架构图[13]（1）问题处理（Question_Processing）。,问题处理,知识问答,属性,英文名,Question_Processing,文本
（3）候选答案评分（Candidate_Answer_Scoring）。,候选答案评分,知识问答,属性,英文名,Candidate_Answer_Scoring,文本
（4）答案融合及排序（Confidence_Merging_And_Ranking）。,答案融合及排序,知识问答,属性,英文名,Confidence_Merging_And_Ranking,文本
首先把相同的答案进行融合（例如两个候选人名_J.F.K.和_John_F.Kemedy_会被合并成为一个候选答案），形成新的答案候选集，然后对新的答案候选集进行再排序，最终由训练好的逻辑回归分类器模型对每个候选答案计算置信度，并返回置信度最高的答案作为最终答案。,新的答案候选集,知识问答,,来源,答案进行融合,知识问答
首先把相同的答案进行融合（例如两个候选人名_J.F.K.和_John_F.Kemedy_会被合并成为一个候选答案），形成新的答案候选集，然后对新的答案候选集进行再排序，最终由训练好的逻辑回归分类器模型对每个候选答案计算置信度，并返回置信度最高的答案作为最终答案。,最终答案,知识问答,,来源,候选答案计算置信度,知识问答
2.QALD-Hybrid-QA:KBQA主导的混合框架在QALD-6启动的Hybrid_QA要求KBQA可以同时利用知识图谱数据和文本数据。,KBQA,知识问答,属性,目标,同时利用知识图谱数据和文本数据。,文本
自然语言先转化为SPARQL查询，但是并非所有SPARQL查询中的三元组特征（TriplePattern）都可以对应到知识图谱中的词汇，也并非所有知识都可以从掌握的知识图谱中查到，有一部分知识还需要从文档中抽取关系得到解答。,知识,知识问答,,来源,文档中抽取关系,知识问答
自然语言先转化为SPARQL查询，但是并非所有SPARQL查询中的三元组特征（TriplePattern）都可以对应到知识图谱中的词汇，也并非所有知识都可以从掌握的知识图谱中查到，有一部分知识还需要从文档中抽取关系得到解答。,三元组特征,知识问答,属性,英文名,TriplePattern,文本
注意，在OpenIE抽取的三元组中，大量谓语predicate是没有经过归一融合的。,谓语predicate,知识问答,属性,目标,归一融合,文本
然后利用平行语料模型将问句中的关系映射到抽取三元组的谓语上。,平行语料模型,知识问答,属性,目标,将问句中的关系映射到抽取三元组的谓语上,文本
模块化的流水线设计有利于将复杂的QA系统分解为细粒度可优化的部分，而且形成了可插拔的体系，便于系统优化更新。,模块化的流水线,知识问答,属性,作用,将复杂的QA系统分解为细粒度可优化的部分，而且形成了可插拔的体系，便于系统优化更新,文本
"这个框架首先制定了一个可配置的流水线框架，并且分解出KBQA的四个主要模块：的知识库以及通用的RDF图8-16问答系统流水线的架构[32]（1）命名实体识别与消解歧义（Named_Entity_Disambiguation,NED）。",KBQA的四个主要模块,知识问答,,包含,命名实体识别与消解歧义,知识问答
"这个框架首先制定了一个可配置的流水线框架，并且分解出KBQA的四个主要模块：的知识库以及通用的RDF图8-16问答系统流水线的架构[32]（1）命名实体识别与消解歧义（Named_Entity_Disambiguation,NED）。",命名实体识别与消解歧义,知识问答,属性,英文名,"Named_Entity_Disambiguation,NED",文本
"（2）实体关系映射（Relation_Linking,RL）。",实体关系映射,知识问答,属性,英文名,Relation_Linking,文本
"（3）实体分类映射（Class_Linking,CL）。",实体分类映射,知识问答,属性,英文名,"Class_Linking,CL",文本
"（4）构建查询（Query_Building,QB）。",构建查询,知识问答,属性,英文名,"Query_Building,QB",文本
同时，框架也利用分类器技术（QA_Pipeline_Classifier）支持流水线自动配置，也就是说从29个不同的模块（18个NED、5个RL、2个CL、2个QB），针对每一个特定的KBQA问答系统选取最优的流水线组合。,分类器技术,知识问答,属性,作用,支持流水线自动配置,文本
同时，框架也利用分类器技术（QA_Pipeline_Classifier）支持流水线自动配置，也就是说从29个不同的模块（18个NED、5个RL、2个CL、2个QB），针对每一个特定的KBQA问答系统选取最优的流水线组合。,分类器技术,知识问答,属性,英文名,QA_Pipeline_Classifier,文本
问答系统的功能评价重点关注返回的答案，正确的答案应当同时具备正确度及完备度，正确但内容不完整的答案被称为不准确答案，没有足够证据及论证表明答案与问题相关性的则是无支撑答案，当答案与问题完全无关时，意味着答案是错误的。,问答系统的功能评价,知识问答,属性,内容,通过一组预定的测试问题集以及一组预定的维度来评价,文本
答案评价通常可以从如下角度考虑：（1）正确性。,答案评价,知识问答,属性,内容,正确性,文本
答案质量由人工评分，很多非事实性问题并非一个唯一的答案，所以需要人工判定答案的质量。,非事实性问题,知识问答,属性,特点,并非一个唯一的答案,文本
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,Semantic_Tractability,知识问答,属性,作用,问答之间的词表差异性,文本
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,AnswerLocality,知识问答,属性,作用,答案是否零碎地分布在不同的文本或数据集录中,文本
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,Derivability,知识问答,属性,作用,问题的答案是否是某种确定性答案,文本
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,Semantic_Complexity,知识问答,属性,作用,问题涉及的语义复杂程度,文本
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,F1,知识问答,属性,内容,综合正确率和召回率,文本
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,P@1,知识问答,属性,内容,第一个答案是否正确的比率,文本
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统性能评价指标,知识问答,,包含,问答系统的响应时间,知识问答
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统的响应时间,知识问答,属性,英文名,Response_Time,文本
8.4.2问答系统的评价数据集1.TREC_QA：评价IRQATREC_QA[36]是美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）。,TREC_QA,知识图谱项目,属性,内容,美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,正确性,知识问答,属性,内容,答案是否正确回答了问题,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,精准度,知识问答,属性,内容,答案中是否包含多余的内容,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,支持度,知识问答,属性,内容,对应的文章是否支持该答案,文本
2.TREC_LIVE_QA：评价CQA社区问答TREC_LIVE_QA也[37]是美国标准计量局在2015—2107年从更真实的网络问答出发，主要面向CQA社区问答解决方案的评价体系。,TREC_LIVE_QA,知识图谱项目,属性,创建者,美国标准计量局,文本
3.QALD：评价KBQAQALD[38]是指2011—2017年的链接数据的问答系统评测（Question_Answering_onLinked_Data），为自然语言问题转化为可用的SPARQL查询以及基于语义万维网标准的知识推理提供了一系列的评价体系和测试数据集，对QALD的工作做了详细介绍。,QALD,知识问答,属性,内容,2011—2017年的链接数据的问答系统评测（Question_Answering_onLinked_Data），为自然语言问题转化为可用的SPARQL查询以及基于语义万维网标准的知识推理提供了一系列的评价体系和测试数据集，对QALD的工作做了详细介绍,文本
QALD的主要任务如下：给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询。,QALD,知识问答,属性,目标,给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询,文本
4.SQuAD：评价端到端的问答系统解决方案SQuAD[39]是斯坦福大学推出的一个大规模阅读理解数据集，由众多维基百科文章中的众包工作者提出的问题构成，每个问题的答案都是相应阅读段落的一段文字或跨度。,SQuAD,知识图谱项目,属性,创建者,斯坦福大学,文本
SQuAD评价指标主要分两部分：（1）精准匹配。,SQuAD评价指标,知识问答,属性,内容,精准匹配,文本
在此之前，斯坦福大学还发布过Web_Question数据集[41]。,Web_Question,知识图谱项目,属性,创建者,斯坦福大学,文本
在Web_Questions数据集上的F1值为31.3%，后续不少研究者在Web_Questions提出了一些新Jain提出的Factual的有效模型，F1值逐年更新。,Factual的有效模型,知识问答,,来源,Web_Questions,知识问答
5.Quora_QA：评价问题相似度计算Quora于2017年在Kaggle发布的数据集包含约40万个问题对，每个问题包含两个问题ID和原始文本，另外还有一个数字标记这两个问题是否等价，即对应到同一个意图的上。,Quora,知识图谱项目,属性,创建时间,2017年,文本
5.Quora_QA：评价问题相似度计算Quora于2017年在Kaggle发布的数据集包含约40万个问题对，每个问题包含两个问题ID和原始文本，另外还有一个数字标记这两个问题是否等价，即对应到同一个意图的上。,Quora,知识图谱项目,属性,作用,评价问题相似度计算,文本
6.SemEval：词义消歧评测SemEval是由ACL词汇与语义小组组织的词汇与语义计算领域的国际权威技术竞赛。,词义消歧评测SemEval,知识图谱项目,属性,创建者,ACL词汇与语义小组,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,推特语义分析任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,空间角色标注任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,组合名词的自由复述任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,文本蕴涵识别任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,多语种的词义消歧任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,文本语义相似度计算,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,情感分析,知识问答,属性,内容,情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,符号预测,知识问答,属性,内容,预测推文中可能嵌入的表情图片或颜文字,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,反讽语义识别,知识问答,属性,内容,识别推文中的讽刺表达,文本
一个子任务是多人对话中的人物识别，目标是识别对话中提及的所有人物。,人物识别,知识问答,属性,目标,识别对话中提及的所有人物,文本
另一个子任务则是面向事件的识别以及分析，针对给定的问题，从给定文本中找出问题相关的一个事件或多个事件，以及参与角色之间的关系。,面向事件的识别以及分析,知识问答,属性,目标,针对给定的问题，从给定文本中找出问题相关的一个事件或多个事件，以及参与角色之间的关系,文本
该部分介绍的信息抽取包含关系（关系抽取与分类）、时间（基于语义分析的时间标准化）等。,关系,知识问答,属性,内容,关系抽取与分类,文本
一个困难是现有的自然语言理解技术在处理自然语言的歧义性和复杂性方面还显得比较薄弱。,自然语言理解技术,知识问答,属性,内容,处理自然语言的歧义性和复杂性方面还显得比较薄弱,文本
通常还需要定义一个世界模型（World_Model），来指定词典或本体中词汇的上下位关系和关系参数类型的限制。,世界模型,知识问答,属性,英文名,World_Model,文本
通常还需要定义一个世界模型（World_Model），来指定词典或本体中词汇的上下位关系和关系参数类型的限制。,世界模型,知识问答,属性,目标,指定词典或本体中词汇的上下位关系和关系参数类型的限制,文本
这个过程中的主要挑战在于如何将自然语言表达映射到知识库的查询，也就是Question2Query语义理解。,自然语言表达映射到知识库的查询,知识问答,,等价,Question2Query语义理解,知识问答
图8-20问题到答案的映射过程1.多样的概念映射机制也就是将自然语言表达的查询语义映射知识库的原子查询。,多样的概念映射机制,知识问答,属性,被定义为,将自然语言表达的查询语义映射知识库的原子查询,文本
泛化问题通常可以从词语和句子两个层面来研究。,泛化问题,知识问答,属性,方法,词语和句子两个层面来研究,文本
例如“还活着吗”对应“死亡日期”，这样的平行语料学习不但可以通过基于知识图谱的关系抽取结果来充实，也可以利用深度学习的分布式表示Embedding来计算。,平行语料学习,知识问答,属性,方法,基于知识图谱的关系抽取结果,文本
