input,subject,subject_type,relation,object,object_type
图4-25Ultrawrap系统结构（4）Morph-RDB[25]。,Morph-RDB,,,Ultrawrap系统结构（4）,
图4-25Ultrawrap系统结构（4）Morph-RDB[25]。,Morph-RDB,,,Ultrawrap,
Morph-RDB是由马德里理工大学本体工程组开发的RDB2RDF引擎，遵循R2RML规范。,Morph-RDB,,,R2RML规范,
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,Morph-RDB,,,数据升级,
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,Morph-RDB,,,查询转换,
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,数据升级,,,data upgrade,
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,查询转换,,,SPARQL to SQL,
Morph-RDB采用各种优化技术来生成高效的SQL查询，例如自连接消除和子查询消除。,Morph-RDB,,,各种优化技术来生成高效的SQL查询,
（5）Ontop[26]。,Ontop,,,SPO三元组抽取,
Ontop是一个将关系数据库作为虚拟的RDF图进行SPARQL查询的工具。,Ontop,,,将关系数据库作为虚拟的RDF图进行SPARQL查询的工具,
Ontop是一个将关系数据库作为虚拟的RDF图进行SPARQL查询的工具。,Ontop,,,将关系数据库作为虚拟的RDF图进行SPARQL查询的工具,
Ontop由Bozen-Bolzano自由大学开发，是基于Apache许可证的开源工具。,Ontop,,,基于Apache许可证的开源工具,
通过将本体中的词汇（类和属性）通过映射链接到数据源，Ontop系统将关系数据库转换为虚拟的RDF图。,Ontop,,,将本体中的词汇（类和属性）通过映射链接到数据源,
通过将本体中的词汇（类和属性）通过映射链接到数据源，Ontop系统将关系数据库转换为虚拟的RDF图。,Ontop,,,将本体中的词汇通过映射链接到数据源,
Ontop支持R2RML映射，它可以将SPARQL查询翻译为关系数据库中的SQL查询，从而实现在数据库上的SPARQL查询。,Ontop,,,R2RML映射,
Ontop支持R2RML映射，它可以将SPARQL查询翻译为关系数据库中的SQL查询，从而实现在数据库上的SPARQL查询。,Ontop,,,支持R2RML映射,
图4-26Ontop的系统结构[26]4.4面向半结构化数据的知识抽取半结构化数据是一种特殊的结构化数据形式，该形式的数据不符合关系数据库或其他形式的数据表形式结构，但又包含标签或其他标记来分离语义元素并保持记录和数据字段的层次结构。,Ontop,,,系统结构,
自万维网出现以来，半结构化数据越来越丰富，全文文档和数据库不再是唯一的数据形式，因此半结构化数据也成为知识获取的重要来源。,半结构化数据,,,知识获取的来源,
目前，百科类数据、网页数据是可被用于知识获取的重要半结构化数据，本节将介绍面向此类数据的知识抽取方法。,面向此类数据的知识抽取方法,,,知识获取,
4.4.1面向百科类数据的知识抽取以维基百科为代表的百科类数据是典型的半结构化数据。,面向百科类数据的知识抽取,,,维基百科为代表的百科类数据,
在维基百科中，词条页面结构如图4-27所示，包含了词条标题、词条摘要、跨语言链接、分类、信息框等要素，这些都是关于描述对象的半结构化数据。,词条页面,,,半结构化数据,
图4-27维基百科词条页面结构因为词条包含丰富的半结构化数据，并且其中的信息具有较高的准确度，维基百科已经成为构建大规模知识图谱的重要数据来源。,维基百科词条页面结构,,,构建大规模知识图谱的重要数据来源,
目前，基于维基百科已经构建起多个知识图谱，包括DBpedia[27]和Yago[28]等。,知识图谱,,,基于维基百科,
在基于百科数据构建知识图谱的过程中，关键问题是如何准确地从百科数据中抽取结构化语义信息。,基于百科数据构建知识图谱,,,从百科数据中抽取结构化语义信息,
DBpedia是一个大规模的多语言百科知识图谱，是维基百科的机构化版本。,DBpedia,,,维基百科的机构化版本,
得益于维基百科的数据规模，DBpedia是目前最大的跨领域知识图谱之一。,DBpedia,,,知识图谱,
截至2019年2月，DBpedia英文版描述了458万个实体，其中有422万个实体被准确地在一个本体中进行分类，其中包括144.5万个人物、73.5万个地点、41.1万件作品、24.1万个组织、25.1万个物种和6000种疾病。,DBpedia英文版,,,一个本体中进行分类,
截至2019年2月，DBpedia英文版描述了458万个实体，其中有422万个实体被准确地在一个本体中进行分类，其中包括144.5万个人物、73.5万个地点、41.1万件作品、24.1万个组织、25.1万个物种和6000种疾病。,DBpedia英文版,,,DBpedia English,
此外，DBpedia还提供DBpedia数据集包含超过了125种语言的本地化版本，共包含了3830万个事物。,DBpedia,,,DBpedia数据集,
此外，DBpedia还提供DBpedia数据集包含超过了125种语言的本地化版本，共包含了3830万个事物。,DBpedia,,,DBpedia,
DBpedia通过大约5000万个RDF链接与其他链接数据集连接，使其成为LOD数据集的重要核心。,DBpedia,,,DBpedia,
根据抽样评测，DBpedia中RDF三元组的正确率达88%。,DBpedia中RDF三元组的正确率,,,抽样评测,
图4-28所示为DBpedia知识抽取的总体框架。,DBpedia知识抽取,,,知识抽取的总体框架,
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,框架的主要组成部分,,,页面集合、目标数据、提取器、解析器、提取作业、知识提取管理器,
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,标签,,,Labels,
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,摘要,,,Abstracts,
●信息框（infobox）：从词条页面的信息框中抽取实体的结构化信息。,信息框,,,从词条页面的信息框中抽取实体的结构化信息,
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框抽取,,,一般抽取,
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框抽取,,,基于映射的抽取,
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框抽取,,,一般抽取,
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框抽取,,,基于映射的抽取,
信息框的一般抽取直接将信息框中的信息转换为RDF三元组。,信息框的一般抽取,,,将信息框中的信息转换为RDF三元组,
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,三元组,,,subject,
三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,主语,,,主语,
然而，这种抽取方式对于维基百科信息框中存在的属性名和信息框模板同义异名问题不作处理，因此抽取出的三元组存在数据不一致的问题。,抽取方式,,,等价处理属性名和信息框模板同义异名问题,
图4-29信息框示例[27]4.4.2面向Web网页的知识抽取互联网中的网页含有丰富的数据，与普通文本数据相比，网页也具有一定的结构，因此也被视为是一种半结构化的数据。,信息框,,,面向Web网页的知识抽取,
从页面的HTML代码中可以看到，产品的名称、价格等具体信息可以通过HTML中的标记区分获取到。,信息的获取,,,HTML中的标记区分,
图4-30某电商网站产品搜索结果页面及其HTML代码从网页中获取结构化信息一般通过包装器实现，图4-31展示了基于包装器抽取网页信息的框架。,包装器,,,从网页中获取结构化信息,
包装器是能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序。,包装器,,,能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序,
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器,,,手工方法,
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器,,,包装器归纳方法,
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器,,,自动抽取方法,
图4-31基于包装器抽取网页信息的框架1.手工方法手工方法是通过人工分析构建包装器信息抽取的规则。,基于包装器抽取网页信息的框架,,,手工方法,
图4-31基于包装器抽取网页信息的框架1.手工方法手工方法是通过人工分析构建包装器信息抽取的规则。,基于包装器抽取网页信息的框架,,,基于包装器抽取网页信息的框架,
手工方法需要查看网页结构和代码，在人工分析的基础上，手工编写出适合当前网站的抽取表达式；表达式的形式一般可以是XPath表达式、CSS选择器的表达式等。,手工方法的抽取,,,查看网页结构和代码，在人工分析的基础上，手工编写出适合当前网站的抽取表达式,
手工方法需要查看网页结构和代码，在人工分析的基础上，手工编写出适合当前网站的抽取表达式；表达式的形式一般可以是XPath表达式、CSS选择器的表达式等。,手工方法,,,manual method,
XPath即为XML路径语言，它是一种用来确定XML（标准通用标记语言的子集）文档中某部分位置的语言。,XPath,,,XML路径语言,
XPath即为XML路径语言，它是一种用来确定XML（标准通用标记语言的子集）文档中某部分位置的语言。,XPath,,,XML路径语言,
借助它可以获取网页中元素的位置，从而获取需要的信息。,spo,,,概念/产品,
在图4-30的例子中，如果要获取产品价格信息，则可以定义如下XPath进行抽取：CSS选择器是通过CSS元素实现对网页中元素的定位，并获取元素信息的。,CSS选择器,,,通过CSS元素实现对网页中元素的定位，并获取元素信息,
在图4-30的例子中，如果要获取产品价格信息，则可以定义如下XPath进行抽取：CSS选择器是通过CSS元素实现对网页中元素的定位，并获取元素信息的。,CSS选择器,,,CSS元素,
分析图4-30中的搜索结果页面，价格信息的CSS选择器表达式为：2.包装器归纳方法包装器归纳方法是基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法。,包装器归纳方法,,,基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法,
分析图4-30中的搜索结果页面，价格信息的CSS选择器表达式为：2.包装器归纳方法包装器归纳方法是基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法。,包装器归纳方法,,,基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取,
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,典型的包装器归纳流程,,,网页清洗、网页标注、包装器空间生成、包装器评估,
（1）网页清洗。,网页清洗,,,信息检索中概念的五大用途,
纠正和清理网页不规范的HTML、XML标记，可采用TIDY类工具。,TIDY,,,纠正和清理网页不规范的HTML、XML标记,
（2）网页标注。,网页标注,,,SPO三元组,
在网页上标注需要抽取的数据，标注过程一般是给网页中的某个位置打上特殊的标签，表明此处是需要抽取的数据。,标注,,,给网页中的某个位置打上特殊的标签，表明此处是需要抽取的数据,
例如，在图4-30的例子中，如果需要抽取页面上“华为P10”产品的信息和价格，则可以在产品信息和价格所在的标签里打上一个特殊的标记作为标注。,标注,,,在产品信息和价格所在的标签里打上一个特殊的标记作为标注,
例如，在图4-30的例子中，如果需要抽取页面上“华为P10”产品的信息和价格，则可以在产品信息和价格所在的标签里打上一个特殊的标记作为标注。,标注,,,特殊的标记,
（3）包装器空间生成。,包装器空间生成,,,SPO三元组,
基于标注的数据生成XPath集合空间，对生成的集合进行归纳，从而形成若干个子集。,基于标注的数据生成XPath集合空间,,,归纳形成若干个子集,
基于标注的数据生成XPath集合空间，对生成的集合进行归纳，从而形成若干个子集。,基于标注的数据生成XPath集合空间,,,基于标注的数据生成XPath集合空间,
归纳的目标是使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。,归纳,,,使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。,
归纳的目标是使子集中的XPath能够覆盖尽可能多的已标注数据项，使其具有一定的泛化能力。,归纳,,,induction,
（4）包装器评估。,包装器评估,,,SPO三元组,
包装器可以通过准确率和召回率进行评估。,包装器,,,评估,
使用待评估包装器对训练数据中的网页进行标注，将包装器输出的与人工标注的相同项的数量表示为N；准确率是N除以包装器输出标注的总数量，而召回率是N除以人工标注数据项的总数量。,准确率,,,评估包装器性能,
使用待评估包装器对训练数据中的网页进行标注，将包装器输出的与人工标注的相同项的数量表示为N；准确率是N除以包装器输出标注的总数量，而召回率是N除以人工标注数据项的总数量。,准确率,,,计算包装器输出标注的相同项的数量除以包装器输出标注的总数量,
准确率和召回率越高，表示包装器的质量越好。,准确率,,,包装器的质量,
准确率和召回率越高，表示包装器的质量越好。,准确率,,,precision,
准确率和召回率越高，表示包装器的质量越好。,召回率,,,recall,
3.自动抽取方法包装器归纳方法需要大量的人工标注工作，因而不适用对大量站点进行数据的抽取。,自动抽取方法包装器,,,归纳方法,
此外，包装器维护的工作量也很大，一旦网站改版，需要重新标注数据，归纳新的包装器。,包装器,,,维护工作量,
自动抽取方法不需要任何的先验知识和人工标注的数据，可以很好地克服上述问题。,自动抽取方法,,,不需要任何的先验知识和人工标注的数据，可以很好地克服上述问题,
在自动抽取方法中，相似的网页首先通过聚类被分成若干组，通过挖掘同一组中相似网页的重复模式，可以生成适用于该组网页的包装器。,相似的网页,,,相似的网页首先通过聚类被分成若干组,
在应用包装器进行数据抽取时，首先将需要抽取的页面划分到先前生成的网页组，然后应用该组对应的包装器进行数据抽取。,应用包装器,,,数据抽取,
上述三种Web页面的信息抽取方法各有优点和缺点，表4-5对它们进行了对比。,表4-5,,,信息抽取方法的对比,
上述三种Web页面的信息抽取方法各有优点和缺点，表4-5对它们进行了对比。,信息抽取,,,information extraction,
表4-5Web页面的信息抽取方法对比4.5知识挖掘知识挖掘是从已有的实体及实体关系出发挖掘新的知识，具体包括知识内容挖掘和知识结构挖掘。,知识内容挖掘,,,知识内容挖掘,
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,实体链接,,,知识内容挖掘,
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,实体链接,,,entity linking,
实体链接可以将文本数据转化为有实体标注的形式，建立文本与知识库的联系，可以为进一步文本分析和处理提供基础。,实体链接,,,将文本数据转化为有实体标注的形式，建立文本与知识库的联系，可以为进一步文本分析和处理提供基础,
通过实体链接，文本中的实体指称与其在知识库中对应的实体建立了链接。,实体链接,,,通过实体链接，文本中的实体指称与其在知识库中对应的实体建立了链接,
通过实体链接，文本中的实体指称与其在知识库中对应的实体建立了链接。,实体链接,,,entity link,
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,,,entity linking,
图4-32实体链接示例图4-33实体链接的基本流程1.实体指称识别实体链接的第一步是要识别出文本中的实体指称，例如从图4-32给出的文本中识别[乔丹]、[美国]、[NBA]等。,实体链接,,,实体指称识别,
图4-32实体链接示例图4-33实体链接的基本流程1.实体指称识别实体链接的第一步是要识别出文本中的实体指称，例如从图4-32给出的文本中识别[乔丹]、[美国]、[NBA]等。,实体链接,,,entity linking,
该步骤主要通过命名实体识别技术或者词典匹配技术实现。,命名实体识别技术,,,属于中文信息处理,
命名实体识别技术在本章前面已经介绍过；词典匹配技术需要首先构建问题领域的实体指称词典，通过直接与文本的匹配识别指称。,命名实体识别技术,,,本章前面已经介绍过,
命名实体识别技术在本章前面已经介绍过；词典匹配技术需要首先构建问题领域的实体指称词典，通过直接与文本的匹配识别指称。,命名实体识别技术,,,命名实体识别技术,
2.候选实体生成候选实体生成是确定文本中的实体指称可能指向的实体集合。,候选实体生成,,,确定文本中的实体指称可能指向的实体集合,
例如，上述例子中实体指称[乔丹]可以指代知识库中的多个实体，如[篮球运动员迈克尔乔丹]、[足球运动员迈克尔乔丹]、[运动品牌飞人乔丹]等。,实体指称,,,知识库中的多个实体,
例如，上述例子中实体指称[乔丹]可以指代知识库中的多个实体，如[篮球运动员迈克尔乔丹]、[足球运动员迈克尔乔丹]、[运动品牌飞人乔丹]等。,实体指称,,,entity designation,
例如，上述例子中实体指称[乔丹]可以指代知识库中的多个实体，如[篮球运动员迈克尔乔丹]、[足球运动员迈克尔乔丹]、[运动品牌飞人乔丹]等。,实体指称,,,entities,
生成实体指称的候选实体有以下三种方法：（1）表层名字扩展。,生成实体指称的候选实体,,,表层名字扩展,
某些实体提及是缩略词或其全名的一部分，因此可以通过表层名字扩展技术，从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,表层名字扩展技术,,,从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,
某些实体提及是缩略词或其全名的一部分，因此可以通过表层名字扩展技术，从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）。,表层名字扩展技术,,,从实体提及出现的相关文档中识别其他可能的扩展变体（例如全名）,
然后，可以利用这些扩展形式形成实体提及的候选实体集合。,扩展形式,,,实体提及的候选实体集合,
表层名字扩展可以采用启发式的模式匹配方法实现。,表层名字扩展,,,启发式的模式匹配方法实现,
例如，常用的模式是提取实体提及邻近括号中的缩写作为扩展结果；例如“University_of_Illinois_at_Urbana-Champaign（UIUC）”“Hewlett-Packard（HP）”等。,模式,,,提取实体提及邻近括号中的缩写作为扩展结果,
例如，常用的模式是提取实体提及邻近括号中的缩写作为扩展结果；例如“University_of_Illinois_at_Urbana-Champaign（UIUC）”“Hewlett-Packard（HP）”等。,模式,,,提取实体提及邻近括号中的缩写作为扩展结果,
除了使用模式匹配的方法，也有一些方法通过有监督学习的技术从文本中抽取复杂的实体名称缩写。,从文本中抽取复杂的实体名称缩写,,,有监督学习的技术,
除了使用模式匹配的方法，也有一些方法通过有监督学习的技术从文本中抽取复杂的实体名称缩写。,模式匹配,,,模式匹配,
除了使用模式匹配的方法，也有一些方法通过有监督学习的技术从文本中抽取复杂的实体名称缩写。,有监督学习的技术,,,从文本中抽取复杂的实体名称缩写,
（2）基于搜索引擎的方法。,基于搜索引擎的方法,,,基于搜索引擎的SPO三元组抽取方法,
将实体提及和上下文文字提交至搜索引擎，可以根据搜索引擎返回的检索结果生成候选实体。,搜索引擎,,,将实体提及和上下文文字提交至搜索引擎，可以根据搜索引擎返回的检索结果生成候选实体,
例如，可以将实体指称作为搜索关键词提交至谷歌搜索引擎，并将其返回结果中的维基百科页面作为候选实体。,实体指称,,,搜索关键词提交至谷歌搜索引擎并将其返回结果中的维基百科页面作为候选实体,
此外，维基百科自有的搜索功能也可以用于生成候选实体。,维基百科自有的搜索功能,,,生成候选实体,
（3）构建查询实体引用表。,查询实体引用表,,,构建,
很多实体链接系统都基于维基百科数据构建查询实体引用表，建立实体提及与候选实体的对应关系。,实体链接系统,,,基于维基百科数据构建查询实体引用表，建立实体提及与候选实体的对应关系,
实体引用表示例如表4-5所示，它可以看作是一个<键-值>映射；一个键可以对应一个或多个值。,实体引用,,,键-值,
实体引用表示例如表4-5所示，它可以看作是一个<键-值>映射；一个键可以对应一个或多个值。,实体引用,,,entity reference,
在完成引用表构建后，可以通过实体提及直接从表中获得其候选实体。,引用表,,,从表中获得其候选实体,
维基百科词条页面描述的对象通常被当作知识库中的实体，词条页面的标题即为实体提及；重定向页面的标题可以作为其所指向词条实体的提及；消歧页面标题可作为实体提及，其对应的实体是页面中列出的词条实体。,实体提及,,,title of a wiki article page,
维基百科页面中的链接是以[[实体|实体提及]]的格式标记的，因此处理所有的链接可以提取实体和实体提及的对应关系。,维基百科页面中的链接,,,提取实体和实体提及的对应关系,
表4-5实体引用表示例3.候选实体消歧在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体，这一步骤被称为候选实体消歧。,候选实体消歧,,,为每一个实体指称确定其指向的实体,
表4-5实体引用表示例3.候选实体消歧在确定文本中的实体指称和它们的候选实体后，实体链接系统需要为每一个实体指称确定其指向的实体，这一步骤被称为候选实体消歧。,候选实体消歧,,,candidate entity disambiguation,
一般地，候选实体消歧被作为排序问题进行求解；即给定实体提及，对它的候选实体按照链接可能性由大到小进行排序。,候选实体消歧,,,排序问题,
一般地，候选实体消歧被作为排序问题进行求解；即给定实体提及，对它的候选实体按照链接可能性由大到小进行排序。,候选实体消歧,,,排序问题进行求解,
下面介绍每类方法中具有代表性的工作。,每类方法中具有代表性的工作,,,介绍每类方法中具有代表性的工作,
[32]（1）基于图的方法。,基于图的方法,,,基于图的数据挖掘方法,
基于图的方法将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理。,基于图的方法,,,将实体指称、实体以及它们之间的关系通过图的形式表示出来，然后在图上对实体指称之间、候选实体之间、实体指称与候选实体之间的关联关系进行协同推理,
该类方法比较具有代表性的是Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法[33]。,基于参照图（Referent_Graph）协同实体链接方法,,,Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法,
该类方法比较具有代表性的是Han等人较早提出的基于参照图（Referent_Graph）协同实体链接方法[33]。,基于参照图（Referent_Graph）协同实体链接方法,,,基于参照图协同实体链接方法,
Han等人提出在候选实体消歧时，首先建立如图4-34所示的参照图，图中对实体、提及-实体、实体-实体的关系进行了表示；图中实体提及和实体间的加权边表示了它们的局部依赖性；实体和实体间的加权边代表实体间的语义相关度，为进行全局协同的实体消歧提供了基础。,实体提及,,,entity mention,
Han等人提出在候选实体消歧时，首先建立如图4-34所示的参照图，图中对实体、提及-实体、实体-实体的关系进行了表示；图中实体提及和实体间的加权边表示了它们的局部依赖性；实体和实体间的加权边代表实体间的语义相关度，为进行全局协同的实体消歧提供了基础。,实体,,,entity,
在计算了实体提及的初始重要性度量等人的方法将其作为实体消歧的初始依据并在参照图上进行传递，该过程与后，Han_PageRank算法中节点rank值的传递与更新方式类似。,Han_PageRank算法,,,实体消歧的初始依据并在参照图上进行传递,
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,实体消歧目标函数,,,基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数,
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,实体消歧目标函数,,,entity disambiguation target function,
最后，基于实体消歧依据的传递结果，计算一个结合局部相容度和全局依赖性的实体消歧目标函数，为每个实体提及确定能使目标函数最大化的目标实体，从而得到实体消歧结果。,目标实体,,,entity disambiguation result,
采用基于图的方法进行候选实体消歧的实体链接系统还有文献[34]、文献[35]等。,实体链接系统,,,基于图的方法进行候选实体消歧的实体链接系统,
采用基于图的方法进行候选实体消歧的实体链接系统还有文献[34]、文献[35]等。,实体链接系统,,,基于图的方法进行候选实体消歧的实体链接系统,
图4-34参照图[33]（2）基于概率生成模型的方法。,基于概率生成模型的方法,,,基于概率生成模型的问答系统,
基于概率生成模型对实体提及和实体的联合概率进行建模，可以通过模型的推理求解实体消歧问题。,基于概率生成模型,,,实体提及和实体的联合概率进行建模,
基于概率生成模型对实体提及和实体的联合概率进行建模，可以通过模型的推理求解实体消歧问题。,基于概率生成模型,,,based on probability generation model,
在Han等人[36]提出的实体-提及概率生成模型中，实体提及被作为生成样本进行建模，其生成过程如图4-35所示。,实体-提及概率生成模型,,,entity-mention probability generation model,
图4-35实体提及生成过程示例[36]首先，模型依据实体的概率分布P（e）选择实体提及对应的实体，如例子中的[Michael_Jeffrey_Jordan]和[Michael_I.Jordan]；然后，模型依据给定实体e实体名称的条件概率P（s|e）选择实体提及的名称，如例子中的[Jordan]和[Michael_Jordan]；最后，模型依据给定实体e上下文的条件概率P（c|e）输出实体提及的上下文。,实体提及的名称,,,实体提及,
"根据上述实体提及的生成过程，实体和提及的联合概率可以定义为P（m,e）=P（s,c,e）=P（e）P（s|e）P（c|e）在该方法中，P（e）对应了实体的流行度，P（s|e）对应了实体名称知识，P（c|e）对应了上下文知识。",实体联合概率,,,"P（m,e）=P（s,c,e）=P（e）P（s|e）P（c|e）",
当给定实体提及m时，候选实体消歧通过以下式子实现（3）基于主题模型的方法。,候选实体消歧,,,基于主题模型的方法,
基于该思想，他们提出了实体-主题模型，可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果。,实体-主题模型,,,对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果,
基于该思想，他们提出了实体-主题模型，可以对实体在文本中的相容度、实体与话题的一致性进行联合建模，从而提升实体链接的结果。,实体-主题模型,,,entity-topic model,
实体-主题模型如图4-36所示，给定主题数量T、实体数量E、实体名称数量K和词的数量V，实体-主题模型通过如下过程生成关于主题、实体名称和实体上下文的全局知识。,实体-主题模型,,,生成关于主题、实体名称和实体上下文的全局知识,
实体-主题模型如图4-36所示，给定主题数量T、实体数量E、实体名称数量K和词的数量V，实体-主题模型通过如下过程生成关于主题、实体名称和实体上下文的全局知识。,实体-主题模型,,,entity-topic model,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,E维狄利克雷分布抽样,,,基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,K维狄利克雷分布抽样,,,基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,V维狄利克雷分布抽样,,,基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,E维狄利克雷分布抽样,,,得到每个主题z中实体的分布φz,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,K维狄利克雷分布抽样,,,每个实体e名称的分布ψe,
首先，基于E维狄利克雷分布抽样得到每个主题z中实体的分布φz；然后，基于K维狄利克雷分布抽样得到每个实体e名称的分布ψe；最后，基于V维狄利克雷分布抽样得到实体e上下文词的分布ξe。,V维狄利克雷分布抽样,,,实体e上下文词的分布ξe,
通过吉布斯抽样算法，可以基于实体-主题模型推断获得实体消歧所需的决策信息。,实体-主题模型,,,推断获得实体消歧所需的决策信息,
通过吉布斯抽样算法，可以基于实体-主题模型推断获得实体消歧所需的决策信息。,吉布斯抽样算法,,,吉布斯抽样,
图4-36实体-主题模型[37]（4）基于深度学习的方法。,实体-主题模型,,,基于深度学习的方法,
在候选实体消歧过程中，准确计算实体的相关度十分重要。,准确计算实体的相关度,,,候选实体消歧过程,
因为在利用上下文中信息或进行协同实体消歧时，都需要评价实体与实体的相关度。,评价实体与实体的相关度,,,在利用上下文中信息或进行协同实体消歧时，都需要评价实体与实体的相关度。,
Huang等人[38]提出了一个基于深度神经网络的实体语义相关度计算模型，如图4-37所示。,实体语义相关度计算模型,,,基于深度神经网络的实体语义相关度计算模型,
在输入层，每个实体对应的输入信息包括实体E、实体拥有的关系R、实体类型ET和实体描述D。,实体E,,,输入层,
