input,subject,subject_type,relation,object,object_type
为了改进传统方法的缺陷，有大量研究工作采用弱监督或者无监督的方法来训练语法分析器，一个经典的方法是Berant[41]提出利用“问题/答案对”数据结合Freebase作为语法分析器的训练集。,语法分析器,,,语义分析器,
此方法不需要逻辑表示式的专家人工标注数据，可以低成本地获得。,OWL_A_R_M,,,不需要逻辑表示式的专家人工标注数据，可以低成本地获得,
Berant等人[41]提出的方法重点解决了逻辑表达式生成过程中的四个问题：资源映射（Alignment）、桥接操作（Bridging）、组合操作（Composition）和候选逻辑表达式评估。,资源映射,,,Alignment,
Berant等人[41]提出的方法重点解决了逻辑表达式生成过程中的四个问题：资源映射（Alignment）、桥接操作（Bridging）、组合操作（Composition）和候选逻辑表达式评估。,桥接操作,,,Bridging,
Berant等人[41]提出的方法重点解决了逻辑表达式生成过程中的四个问题：资源映射（Alignment）、桥接操作（Bridging）、组合操作（Composition）和候选逻辑表达式评估。,组合操作,,,Composition,
Berant等人[41]提出的方法重点解决了逻辑表达式生成过程中的四个问题：资源映射（Alignment）、桥接操作（Bridging）、组合操作（Composition）和候选逻辑表达式评估。,候选逻辑表达式评估,,,Evaluation,
（1）资源映射。,资源映射,,,概念/产品,
自然语言实体到知识库实体的映射相对比较简单，属于简单映射，但自然语言关系短语到知识库关系的映射相对复杂，属于复杂映射。,自然语言实体到知识库实体的映射,,,简单映射,
自然语言实体到知识库实体的映射相对比较简单，属于简单映射，但自然语言关系短语到知识库关系的映射相对复杂，属于复杂映射。,自然语言实体到知识库实体的映射,,,简单映射,
自然语言实体到知识库实体的映射相对比较简单，属于简单映射，但自然语言关系短语到知识库关系的映射相对复杂，属于复杂映射。,自然语言关系短语到知识库关系的映射,,,复杂映射,
"例如将“where_wasObama_born”中的实体Obama映射为知识库中的实体BarackObama,Berant在文中直接使用字符串匹配的方式实现实体的映射，但是将自然语言短语“was_also_born_in”映射到相应的知识库实体关系PlaceOfBirth则运用了基于统计的方法。",Berant,,,将自然语言短语“was_also_born_in”映射到相应的知识库实体关系PlaceOfBirth,
"例如将“where_wasObama_born”中的实体Obama映射为知识库中的实体BarackObama,Berant在文中直接使用字符串匹配的方式实现实体的映射，但是将自然语言短语“was_also_born_in”映射到相应的知识库实体关系PlaceOfBirth则运用了基于统计的方法。",等价,,,将“where_wasObama_born”中的实体Obama映射为知识库中的实体BarackObama,
"例如将“where_wasObama_born”中的实体Obama映射为知识库中的实体BarackObama,Berant在文中直接使用字符串匹配的方式实现实体的映射，但是将自然语言短语“was_also_born_in”映射到相应的知识库实体关系PlaceOfBirth则运用了基于统计的方法。",等价,,,将自然语言短语“was_also_born_in”映射到相应的知识库实体关系PlaceOfBirth,
如图8-25所示，左边的“grew_up_in”是三元组中的自然语言关系短语r1，右边的“DateOfBirth”是知识库中的关系r2。,r1,,,三元组中的自然语言关系短语r1,
如图8-25所示，左边的“grew_up_in”是三元组中的自然语言关系短语r1，右边的“DateOfBirth”是知识库中的关系r2。,等价,,,等价,
"统计所有自然语言三元组中符合r1[t1,t2]的实体对，得到集合F(r1)，统计知识库中符合r2[t1,t2]的实体对，得到集合F(r2)。",F(r1),,,"统计所有自然语言三元组中符合r1[t1,t2]的实体对",
通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,F(r1),,,通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,
通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,F(r2),,,通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,
通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,F(r1),,,比较集合F(r1),
通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,F(r2),,,比较集合F(r2),
通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,r1,,,通过比较集合F(r1)和集合F(r2)类似Jaccard距离特征确定是否建立r1与r2的资源映射。,
图8-25关系短语映射到知识库关系的方法[41]（2）桥接操作。,图8-25关系短语映射到知识库关系的方法,,,桥接操作,
图8-25关系短语映射到知识库关系的方法[41]（2）桥接操作。,桥接操作,,,bridge operation,
在完成资源映射后仍然存在一些问题，首先，例如go、have、do等轻动词（Light_Verb）由于在语法上使用相对自由，难以通过统计的方式直接映射到实体关系上；其次，部分知识库关系的出现频率较低，利用统计也较难找到准确的映射方式。,轻动词,,,实体关系,
这样就需要补充一个额外的二元关系将这些词两端的逻辑表达式连接起来，这就是桥接操作。,桥接操作,,,补充一个额外的二元关系将这些词两端的逻辑表达式连接起来,
这样就需要补充一个额外的二元关系将这些词两端的逻辑表达式连接起来，这就是桥接操作。,桥接操作,,,bridge operation,
如图8-26所示，“Obama”和“college”映射为BarackObama和Type.University，但是“goto”却难以找到一个映射，需要寻找一个二元关系Education使得查询可以被解析为Type.University⊓Education.BarackObama的逻辑表达式。,“Obama”,,,BarackObama,
如图8-26所示，“Obama”和“college”映射为BarackObama和Type.University，但是“goto”却难以找到一个映射，需要寻找一个二元关系Education使得查询可以被解析为Type.University⊓Education.BarackObama的逻辑表达式。,“college”,,,Type.University,
如图8-26所示，“Obama”和“college”映射为BarackObama和Type.University，但是“goto”却难以找到一个映射，需要寻找一个二元关系Education使得查询可以被解析为Type.University⊓Education.BarackObama的逻辑表达式。,“Obama”,,,BarackObama,
如图8-26所示，“Obama”和“college”映射为BarackObama和Type.University，但是“goto”却难以找到一个映射，需要寻找一个二元关系Education使得查询可以被解析为Type.University⊓Education.BarackObama的逻辑表达式。,“college”,,,Type.University,
由于知识库中的关系是有定义域和值域的，所以文献基于此特点在知识库中查找所有潜在的关系，例如Education的定义域和值域分别是Person和University，则Education可以是候选的桥接操作。,Education,,,桥接操作,
由于知识库中的关系是有定义域和值域的，所以文献基于此特点在知识库中查找所有潜在的关系，例如Education的定义域和值域分别是Person和University，则Education可以是候选的桥接操作。,桥接操作,,,Education,
这里针对每一种候选的桥接操作都会生成很多特征，基于这些特征训练分类器，用于最后的候选逻辑表达式评估。,桥接操作的生成特征,,,基于这些特征训练分类器，用于最后的候选逻辑表达式评估,
这里针对每一种候选的桥接操作都会生成很多特征，基于这些特征训练分类器，用于最后的候选逻辑表达式评估。,桥接操作,,,等价,
图8-26桥接操作示例[41]（3）组合操作。,桥接操作,,,组合操作,
即逻辑表达式间的连接、求交集以及聚合三种操作。,spo,,,逻辑表达式间的连接、求交集以及聚合三种操作。,
即逻辑表达式间的连接、求交集以及聚合三种操作。,SPO,,,逻辑表达式间的连接,
至于最终应该用哪种操作，作者同样通过收集大量的上下文特征，基于这些训练分类器，用于最后的候选逻辑表达式评估。,作者,,,通过收集大量的上下文特征，基于这些训练分类器，用于最后的候选逻辑表达式评估,
至于最终应该用哪种操作，作者同样通过收集大量的上下文特征，基于这些训练分类器，用于最后的候选逻辑表达式评估。,操作,,,evaluate,
（4）候选逻辑表达式评估。,候选逻辑表达式评估,,,SPO三元组,
即训练一个分类器，计算每一种候选逻辑表达式的概率，DiscriminativeLog-Linear模型，最终实现逻辑表达式的筛选。,DiscriminativeLog-Linear模型,,,训练一个分类器，计算每一种候选逻辑表达式的概率,
即训练一个分类器，计算每一种候选逻辑表达式的概率，DiscriminativeLog-Linear模型，最终实现逻辑表达式的筛选。,分类器,,,训练一个分类器,
Berant等人基于前面候选逻辑表达式生成过程中的所有特征，训练了一个8.5.4基于深度学习的传统问答模块优化基于深度学习的知识问答主要有两个方向，分别是利用深度学习对传统问答方法进行模块级的改进和基于深度学习的端到端问答模型。,基于深度学习的知识问答,,,基于深度学习的传统问答模块改进基于深度学习的知识问答,
深度学习可以直接用于改进传统问答流程的各个模块，包括语义解析、实体识别、意图分类和实体消歧等。,深度学习,,,改进传统问答流程的各个模块,
下面通过Yih[51]的工作，说明如何使用深度神经网络来提升知识问答的效果。,Yih,,,使用深度神经网络来提升知识问答的效果,
传统的基于语义解析的方法需要将问题转换成逻辑表达式，如图8-27所示。,基于语义解析的方法,,,将问题转换成逻辑表达式,
传统的基于语义解析的方法需要将问题转换成逻辑表达式，如图8-27所示。,基于语义解析的方法,,,基于语义解析的方法,
这类方法最大的问题是找到问题中自然语言短语与知识库的映射关系，Yih等人提出了一种语义解析的框架，首先基于问句生成对应的查询图（Query_Graph），然后用该查询图在知识库上进行子图匹配，找到最优子图即找到问题的答案。,语义解析的框架,,,基于问句生成对应的查询图（Query_Graph），然后用该查询图在知识库上进行子图匹配，找到最优子图即找到问题的答案。,
这类方法最大的问题是找到问题中自然语言短语与知识库的映射关系，Yih等人提出了一种语义解析的框架，首先基于问句生成对应的查询图（Query_Graph），然后用该查询图在知识库上进行子图匹配，找到最优子图即找到问题的答案。,语义解析的框架,,,Query_Graph,
因为查询图可以直接映射到Lambda_Calculus形式的逻辑表达式，并且在语义上与λ-DCS（Lambda_Dependency-Based_CompositionalSemantics）紧密相关，因此就可以将语义解析的过程转换成查询图生成的过程。,查询图,,,语义解析,
因为查询图可以直接映射到Lambda_Calculus形式的逻辑表达式，并且在语义上与λ-DCS（Lambda_Dependency-Based_CompositionalSemantics）紧密相关，因此就可以将语义解析的过程转换成查询图生成的过程。,查询图,,,query_graph,
图8-27通过逻辑表达式转化成知识库查询的过程查询图由四种节点组成，包括实体（Grounded_Entity）、中间变量（ExistentialVariable）、聚合函数（Aggregation_Function）和Lambda变量（Lambda_Variable），图8-28是一个查询图示例，其中实体在图中用圆角矩形表示，中间变量在图中用白底圆圈表示，聚合函数用菱形表示，Lambda变量（即答案节点）用灰底圆圈表示。,实体,,,Grounded_Entity,
图8-27通过逻辑表达式转化成知识库查询的过程查询图由四种节点组成，包括实体（Grounded_Entity）、中间变量（ExistentialVariable）、聚合函数（Aggregation_Function）和Lambda变量（Lambda_Variable），图8-28是一个查询图示例，其中实体在图中用圆角矩形表示，中间变量在图中用白底圆圈表示，聚合函数用菱形表示，Lambda变量（即答案节点）用灰底圆圈表示。,中间变量,,,ExistentialVariable,
图8-27通过逻辑表达式转化成知识库查询的过程查询图由四种节点组成，包括实体（Grounded_Entity）、中间变量（ExistentialVariable）、聚合函数（Aggregation_Function）和Lambda变量（Lambda_Variable），图8-28是一个查询图示例，其中实体在图中用圆角矩形表示，中间变量在图中用白底圆圈表示，聚合函数用菱形表示，Lambda变量（即答案节点）用灰底圆圈表示。,聚合函数,,,Aggregation_Function,
图8-27通过逻辑表达式转化成知识库查询的过程查询图由四种节点组成，包括实体（Grounded_Entity）、中间变量（ExistentialVariable）、聚合函数（Aggregation_Function）和Lambda变量（Lambda_Variable），图8-28是一个查询图示例，其中实体在图中用圆角矩形表示，中间变量在图中用白底圆圈表示，聚合函数用菱形表示，Lambda变量（即答案节点）用灰底圆圈表示。,Lambda变量,,,Lambda_Variable,
"这个例子对应的问句是“Who_first_voiced_Meg_on_Family_Guy?”，在不考虑聚合操作的情况下，该查询图对应的逻辑表达式是λx.∃y.cast(FamilyGuy,y)∧actor(y,x)∧character(y,MegGriffin)。",Family Guy,,,查询图,
"这个例子对应的问句是“Who_first_voiced_Meg_on_Family_Guy?”，在不考虑聚合操作的情况下，该查询图对应的逻辑表达式是λx.∃y.cast(FamilyGuy,y)∧actor(y,x)∧character(y,MegGriffin)。",等价,,,"λx.∃y.cast(FamilyGuy,y)∧actor(y,x)∧character(y,MegGriffin)",
图8-28查询图示例[51]下面介绍查询图的生成过程。,查询图,,,生成查询图,
第一步，选择一个主题实体（Topic_Entity）作为根节点，如图8-29（a）中可以选择s1“FamilyGuy”作为根节点。,根节点,,,选择一个主题实体（Topic_Entity）作为根节点,
第一步，选择一个主题实体（Topic_Entity）作为根节点，如图8-29（a）中可以选择s1“FamilyGuy”作为根节点。,等价,,,等价,
第二步，确定一条从根节点到Lambda变量（答案节点）的有向路径，路径上可以有一个或者多个中间变量，这条路径被称为核心推断链（Core_Inferential_Chain），如图8-29（b）所示从三条路径s3、s4、s5中选取s3作为核心推断链。,核心推断链,,,从三条路径s3、s4、s5中选取s3作为,
第二步，确定一条从根节点到Lambda变量（答案节点）的有向路径，路径上可以有一个或者多个中间变量，这条路径被称为核心推断链（Core_Inferential_Chain），如图8-29（b）所示从三条路径s3、s4、s5中选取s3作为核心推断链。,核心推断链,,,Core_Inferential_Chain,
核心推断链上除了根节点为实体，其他的都只能是变量，节点间的关系都是知识库中的关系。,核心推断链,,,实体,
"第三步，给查询图添加约束条件和聚合函数（AugmentingConstraints&Aggregations），形式上就是把其他的实体或者聚合函数节点通过知识库中的关系与核心推断链上的变量连接起来，如图8-29（c）所示对y增加两个限制argmin和character(y,MegGriffin)。",核心推断链,,,添加约束条件和聚合函数,
"第三步，给查询图添加约束条件和聚合函数（AugmentingConstraints&Aggregations），形式上就是把其他的实体或者聚合函数节点通过知识库中的关系与核心推断链上的变量连接起来，如图8-29（c）所示对y增加两个限制argmin和character(y,MegGriffin)。",等价,,,等价,
"图8-29查询图的生成过程[51]对于生成查询图的第二步，需要一种从众多候选核心推断链中选出最优核心推断链的方法，针对图8-29（b）的例子，要评估{cast-actor,writer-start,genre}三个谓语序列中哪个最接近问题中“Family_Guy”和“Who”的关系，该文献使用一个CNN网络将候选序列和问题文本中的关键词向量化，CNN结构如图8-30所示，通过语义相似度计算找到最优的核心推断链。",核心推断链,,,evaluate核心推断链中最优的核心推断链,
具体做法是将自然语言问题和谓语序列分别通过图8-30所示的网络得到两个300维的分布式表达，然后利用表达向量之间的相似度距离（如cosine距离）计算自然语言问题和谓语序列的语义相似度得分。,向量之间的相似度距离,,,计算自然语言问题和谓语序列的语义相似度得分,
具体做法是将自然语言问题和谓语序列分别通过图8-30所示的网络得到两个300维的分布式表达，然后利用表达向量之间的相似度距离（如cosine距离）计算自然语言问题和谓语序列的语义相似度得分。,语义相似度得分,,,semantic similarity score,
"该CNN网络的输入运用了词散列技术[52]，将句子中每个单词拆分成字母三元组，每个字母三元组对应一个向量，比如单词who可以拆为#-w-h,w-h-o,h-o-#，每个单词通过前后添加符号#来区分单词界限。",CNN网络的输入,,,词散列技术,
然后通过卷积层将3个单词的上下文窗口中的字母三元组向量进行卷积运算得到局部上下文特征向量ht，通过最大池化层提取最显著的局部特征，以形成固定长度的全局特征向量v，然后将全局特征向量v输送到前馈神经网络层以输出最终的非线性语义特征y，作为自然语言问题或核心推断链的向量表示。,卷积层,,,向量进行卷积运算得到局部上下文特征向量ht,
然后通过卷积层将3个单词的上下文窗口中的字母三元组向量进行卷积运算得到局部上下文特征向量ht，通过最大池化层提取最显著的局部特征，以形成固定长度的全局特征向量v，然后将全局特征向量v输送到前馈神经网络层以输出最终的非线性语义特征y，作为自然语言问题或核心推断链的向量表示。,最大池化层,,,提取最显著的局部特征,
然后通过卷积层将3个单词的上下文窗口中的字母三元组向量进行卷积运算得到局部上下文特征向量ht，通过最大池化层提取最显著的局部特征，以形成固定长度的全局特征向量v，然后将全局特征向量v输送到前馈神经网络层以输出最终的非线性语义特征y，作为自然语言问题或核心推断链的向量表示。,卷积层,,,卷积运算得到局部上下文特征向量ht,
然后通过卷积层将3个单词的上下文窗口中的字母三元组向量进行卷积运算得到局部上下文特征向量ht，通过最大池化层提取最显著的局部特征，以形成固定长度的全局特征向量v，然后将全局特征向量v输送到前馈神经网络层以输出最终的非线性语义特征y，作为自然语言问题或核心推断链的向量表示。,最大池化层,,,提取最显著的局部特征,
图8-30Yih[51]中的CNN结构8.5.5基于深度学习的端到端问答模型端到端的深度学习问答模型将问题和知识库中的信息均转化为向量表示，通过向量间的相似度计算的方式完成用户问题与知识库答案的匹配。,端到端的深度学习问答模型,,,基于深度学习的端到端问答模型,
图8-30Yih[51]中的CNN结构8.5.5基于深度学习的端到端问答模型端到端的深度学习问答模型将问题和知识库中的信息均转化为向量表示，通过向量间的相似度计算的方式完成用户问题与知识库答案的匹配。,端到端的深度学习问答模型,,,end-to-end deep learning question-answer model,
首先根据问题中的主题词在知识库中确定候选答案，然后把问题和知识库中的候选答案都通过神经网络模型映射到一个低维空间，得到它们的分布式向量（Distributed_Embedding），则可计算候选答案分布式向量与问题向量的相似度得分，找出相似度最高的候选答案作为最终答案。,向量相似度得分,,,找出相似度最高的候选答案作为最终答案,
首先根据问题中的主题词在知识库中确定候选答案，然后把问题和知识库中的候选答案都通过神经网络模型映射到一个低维空间，得到它们的分布式向量（Distributed_Embedding），则可计算候选答案分布式向量与问题向量的相似度得分，找出相似度最高的候选答案作为最终答案。,相似度,,,相似度最高的候选答案作为最终答案。,
该神经网络模型通过标注数据对进行训练，使得问题向量与知识库中正确答案的向量在低维空间的关联得分尽量高。,神经网络模型,,,对进行训练,
该神经网络模型通过标注数据对进行训练，使得问题向量与知识库中正确答案的向量在低维空间的关联得分尽量高。,向量,,,vector,
典型的工作有BordesA等人[53]提出的方法，为解决WebQuestions上数据量不够的问题，文献作者使用一些规则从Freebase、ClueWeb等知识库中构建了大量（问题，知识库答案）的标注数据用于训练模型。,BordesA等人,,,提出的方法,
如图8-31所示，自底向上计算。,自底向上计算,,,SPO三元组,
第一步，利用实体链接定位问题中的核心实体，对应到Freebase的实体；第二步，找到从问题中核心实体到候选答案实体的路径；第三步，生成候选答案的子图；第四步，分别将问题和答案子图映射成Embedding向量；第五步，进行点积运算，获得候选答案和问题之间的匹配度。,SPO三元组抽取,,,实体链接定位问题中的核心实体,
第一步，利用实体链接定位问题中的核心实体，对应到Freebase的实体；第二步，找到从问题中核心实体到候选答案实体的路径；第三步，生成候选答案的子图；第四步，分别将问题和答案子图映射成Embedding向量；第五步，进行点积运算，获得候选答案和问题之间的匹配度。,等价,,,map核心实体到候选答案实体,
"该方法取得了比Berant[41]更好的结果（F1=0.392,P@1=0.40）。",SPO,,,抽取三元组,
"该方法取得了比Berant[41]更好的结果（F1=0.392,P@1=0.40）。",SPO,,,等价,
图8-31BordesA等人提出方法的核心流程[53]另一个基于Multi-ColumnCNN[54]的工作，该工作同时训练自然语言问句词向量与知识库三元组，将问题与知识库映射到同一个语义空间。,Multi-ColumnCNN,,,同时训练自然语言问句词向量与知识库三元组，将问题与知识库映射到同一个语义空间,
该工作针对知识库的特点，定义了答案路径（Answer_Path）、答案上下文（Answer_Context）和答案类型（Answer_Type）三类特征，每一类特征都对应一个训练好的卷积神经网络，以此计算问题和答案的相似度。,答案路径,,,Answer_Path,
该工作针对知识库的特点，定义了答案路径（Answer_Path）、答案上下文（Answer_Context）和答案类型（Answer_Type）三类特征，每一类特征都对应一个训练好的卷积神经网络，以此计算问题和答案的相似度。,答案上下文,,,Answer_Context,
该工作针对知识库的特点，定义了答案路径（Answer_Path）、答案上下文（Answer_Context）和答案类型（Answer_Type）三类特征，每一类特征都对应一个训练好的卷积神经网络，以此计算问题和答案的相似度。,答案类型,,,Answer_Type,
"这三个CNN被称为多列卷积神经网络（Multi-Column_Convolutional_Neural_Network,Multi-Column_CNN）。",多列卷积神经网络,,,"多列卷积神经网络（Multi-Column_Convolutional_Neural_Network,Multi-Column_CNN）",
"这三个CNN被称为多列卷积神经网络（Multi-Column_Convolutional_Neural_Network,Multi-Column_CNN）。",多列卷积神经网络,,,Multi-Column_Convolutional_Neural_Network,
"这三个CNN被称为多列卷积神经网络（Multi-Column_Convolutional_Neural_Network,Multi-Column_CNN）。",多列卷积神经网络,,,Multi-Column_CNN,
该方法的核心流程如图8-32所示，对于问题“when_did_Avatarrelease_in_UK”，首先通过Multi-Column卷积神经网络提取该问题的三个分布式向量。,Multi-Column卷积神经网络问答系统,,,核心流程,
该方法的核心流程如图8-32所示，对于问题“when_did_Avatarrelease_in_UK”，首先通过Multi-Column卷积神经网络提取该问题的三个分布式向量。,Multi-Column卷积神经网络,,,Multi-Column CNN,
最后，通过分别点乘运算再求和的方式得到最终的答案-问题对得分。,问题对得分,,,分别点乘运算再求和的方式得到最终的答案,
最后，通过分别点乘运算再求和的方式得到最终的答案-问题对得分。,点乘运算,,,point multiplication,
"在实验中，该方法取得了当时最好的效果（F1=0.408,P@1=0.45)。",交叉验证,,,最好的效果,
"在实验中，该方法取得了当时最好的效果（F1=0.408,P@1=0.45)。",F1,,,准确率,
"在实验中，该方法取得了当时最好的效果（F1=0.408,P@1=0.45)。",P@1,,,查全率,
两个案例的基本框架一致，而知识问答增加了将自然语言问题转化为对应逻辑表达式以及查询语句的过程。,知识问答,,,将自然语言问题转化为对应逻辑表达式以及查询语句的过程,
因此，本小节通过一个简单案例介绍自然语言问题到Elasticsearch查询语句的转化，而用Elasticsearch查询语句进行查询即可得到问答结果。,本小节,,,自然语言问题到Elasticsearch查询语句的转化,
因此，本小节通过一个简单案例介绍自然语言问题到Elasticsearch查询语句的转化，而用Elasticsearch查询语句进行查询即可得到问答结果。,Elasticsearch查询语句,,,自然语言问题,
注意，真实的知识问答系统的语义理解远比本文方案复杂。,知识问答系统的语义理解,,,真实的知识问答系统的语义理解,
自然语言问题对应的查询类型同本书第7章中的语义检索，如表8-4所示，主要包含四种类型的查询，即实体检索、实体属性检索、实体属性的多跳检索以及多种属性条件检索实体。,语义检索,,,自然语言问题对应的查询类型,
自然语言问题对应的查询类型同本书第7章中的语义检索，如表8-4所示，主要包含四种类型的查询，即实体检索、实体属性检索、实体属性的多跳检索以及多种属性条件检索实体。,语义检索,,,semantic retrieval,
表8-4自然语言问题的四种类型自然语言问题转化为逻辑表达式的过程如下：（1）定义逻辑表达式模板。,自然语言问题的四种类型,,,转化为逻辑表达式的过程,
如表8-5所示，逻辑表达式的基本元素是三元组的成分，包含S（Subject，主语）、P（Predicate，谓语）和O（Object，宾语）。,逻辑表达式的基本元素,,,三元组的成分,
如表8-5所示，逻辑表达式的基本元素是三元组的成分，包含S（Subject，主语）、P（Predicate，谓语）和O（Object，宾语）。,逻辑表达式的基本元素,,,三元组的成分,
如表8-5所示，逻辑表达式的基本元素是三元组的成分，包含S（Subject，主语）、P（Predicate，谓语）和O（Object，宾语）。,S,,,主语,
如表8-5所示，逻辑表达式的基本元素是三元组的成分，包含S（Subject，主语）、P（Predicate，谓语）和O（Object，宾语）。,P,,,谓语,
如表8-5所示，逻辑表达式的基本元素是三元组的成分，包含S（Subject，主语）、P（Predicate，谓语）和O（Object，宾语）。,O,,,宾语,
多个属性条件之间可以用逻辑链接符“And”和“Or”连接，表示条件间并且和或者的关系，例如“职业：作家And身高>180”。,属性条件,,,多个属性条件之间,
多个属性条件之间可以用逻辑链接符“And”和“Or”连接，表示条件间并且和或者的关系，例如“职业：作家And身高>180”。,属性条件,,,and,
多个属性条件之间可以用逻辑链接符“And”和“Or”连接，表示条件间并且和或者的关系，例如“职业：作家And身高>180”。,属性条件,,,or,
<OP>表8-5自然语言问题对应的逻辑表达式模板（2）解析自然语言问题。,OP,,,自然语言问题对应的逻辑表达式模板,
从自然语言问题中识别出实体名、属性名和属性值等三类要素，并将实体名和属性名映射到知识库中的实体和属性。,从自然语言问题中识别出实体名、属性名和属性值等三类要素,,,识别出实体名、属性名和属性值等三类要素,
从自然语言问题中识别出实体名、属性名和属性值等三类要素，并将实体名和属性名映射到知识库中的实体和属性。,从自然语言问题中识别出实体名、属性名和属性值等三类要素,,,将实体名和属性名映射到知识库中的实体和属性,
从自然语言问题中识别出实体名、属性名和属性值等三类要素，并将实体名和属性名映射到知识库中的实体和属性。,实体名,,,entity name,
从自然语言问题中识别出实体名、属性名和属性值等三类要素，并将实体名和属性名映射到知识库中的实体和属性。,属性名,,,attribute name,
首先，实体和属性的识别可以采用词典的方法，例如从知识库中抽取所有的实体名和属性名，构建分词器的自定义词典。,分词器的自定义词典,,,从知识库中抽取所有的实体名和属性名,
首先，实体和属性的识别可以采用词典的方法，例如从知识库中抽取所有的实体名和属性名，构建分词器的自定义词典。,实体名的识别,,,entity name,
然后，对自然语言问题进行分词，可直接识别其中的属性名和实体名。,分词,,,直接识别属性名和实体名,
其次，属性值的识别比较困难，由于取值范围变化较大，可以采用模糊匹配的方法，也可以采用分词后n-gram检索Elasticsearch的办法。,属性值的识别,,,模糊匹配的方法,
其次，属性值的识别比较困难，由于取值范围变化较大，可以采用模糊匹配的方法，也可以采用分词后n-gram检索Elasticsearch的办法。,属性值的识别,,,分词后n-gram检索Elasticsearch的办法,
其次，属性值的识别比较困难，由于取值范围变化较大，可以采用模糊匹配的方法，也可以采用分词后n-gram检索Elasticsearch的办法。,属性值的识别,,,模糊匹配的方法,
其次，属性值的识别比较困难，由于取值范围变化较大，可以采用模糊匹配的方法，也可以采用分词后n-gram检索Elasticsearch的办法。,属性值的识别,,,分词后n-gram检索Elasticsearch的办法,
最后，查看自然语言问题中属性值和属性名的对应关系，当某属性值没有对应的属性名时，例如“（国籍是)中国(的)运动员”，缺省了“国籍”，就用该属性值对应的最频繁的属性名作为补全的属性名。,属性值的补全,,,缺省了“国籍”,
例如下面的两段代码，分别实现了属性名识别和实体名识别。,属性名识别,,,SPO三元组,
（3）后生成逻辑表达式。,后生成逻辑表达式,,,SPO三元组,
在识别出自然语言问题中所有的实体名、属性名和属性值后，依据它们的数目及位置，确定问题对应的查询类型，以便基于逻辑表达式模板生成对应的逻辑表达式。,逻辑表达式模板,,,基于实体名、属性名和属性值生成逻辑表达式,
在识别出自然语言问题中所有的实体名、属性名和属性值后，依据它们的数目及位置，确定问题对应的查询类型，以便基于逻辑表达式模板生成对应的逻辑表达式。,查询类型,,,基于逻辑表达式模板生成对应的逻辑表达式,
逻辑表达式生成流程如下：查询中含有实体名。,逻辑表达式生成流程,,,查询中含有实体名,
如果有多个属性名，那么是属性值的多跳检索；如果有一个属性名，则需判断实体名和属性名的位置及中间的连接词(“是”“在”“的”等)，若实体名在前，则是实体的属性查询，例如“姚明的身高”，若属性名在前，则是依据属性查询实体，例如“女儿是姚沁蕾”。,属性值的多跳检索,,,multiple jump retrieval,
如果有多个属性名，那么是属性值的多跳检索；如果有一个属性名，则需判断实体名和属性名的位置及中间的连接词(“是”“在”“的”等)，若实体名在前，则是实体的属性查询，例如“姚明的身高”，若属性名在前，则是依据属性查询实体，例如“女儿是姚沁蕾”。,依据属性查询实体,,,query entity according to attribute,
查询中没有实体名，则认为是依据属性查询实体，需要根据所有属性名和属性值位置的相对关系确定它们之间的对应关系。,依据属性查询实体,,,根据所有属性名和属性值位置的相对关系确定它们之间的对应关系,
查询中没有实体名，则认为是依据属性查询实体，需要根据所有属性名和属性值位置的相对关系确定它们之间的对应关系。,依据属性查询实体,,,according to the property query entity,
如果缺少属性名但有属性值，则需补全对应的属性名；如果缺少属性值但有属性名，例如“身高大于180cm”，则需通过正则表达式识别出范围查询的属性值。,如果缺少属性名但有属性值,,,补全对应的属性名,
如果缺少属性名但有属性值，则需补全对应的属性名；如果缺少属性值但有属性名，例如“身高大于180cm”，则需通过正则表达式识别出范围查询的属性值。,如果缺少属性值但有属性名,,,通过正则表达式识别出范围查询的属性值,
如果缺少属性名但有属性值，则需补全对应的属性名；如果缺少属性值但有属性名，例如“身高大于180cm”，则需通过正则表达式识别出范围查询的属性值。,属性名,,,equivalent,
如果缺少属性名但有属性值，则需补全对应的属性名；如果缺少属性值但有属性名，例如“身高大于180cm”，则需通过正则表达式识别出范围查询的属性值。,属性值,,,英文名,
工业应用中抽取属性也会采用文法解析器、序列化标注、数字识别与解析等技术。,文法解析器,,,工业应用中抽取属性,
工业应用中抽取属性也会采用文法解析器、序列化标注、数字识别与解析等技术。,文法解析器,,,grammar parser,
工业应用中抽取属性也会采用文法解析器、序列化标注、数字识别与解析等技术。,序列化标注,,,serialization labeling,
工业应用中抽取属性也会采用文法解析器、序列化标注、数字识别与解析等技术。,数字识别与解析,,,digital recognition and parsing,
